category,datetime,headline,id,image,related,source,summary,url
company,1628526780,AmerisourceBergen Corp. stock underperforms Monday when compared to competitors,69587636,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. shed 0.34% to $120.23 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=092b3fbff46b138d209e6b50deecef152b187143228f5fcddaecf03dcbfddcbd
company,1628388424,Dividend Champion And Contender Highlights: Week Of August 8,69568615,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072593728/medium_image_1072593728.jpg,ABC,SeekingAlpha,A weekly summary of dividend activity for Dividend Champions and Contenders. Companies which changed their dividends. Companies with upcoming ex-dividend dates.,https://finnhub.io/api/news?id=f26cffbb3af02ff855098aafb565db5f260e504cd2b34119cf37f99869e96bb4
company,1628267520,AmerisourceBergen Corp. stock underperforms Friday when compared to competitors,69567692,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. shed 1.03% to $120.64 Friday, on what proved to be an all-around positive trading session for the stock market, with the...",https://finnhub.io/api/news?id=cc38e00c50a3d4c461072ec86c16e69540e19e7031bed651951f37749d92ecb9
company,1628226502,Are Investors Undervaluing AmerisourceBergen Corporation (NYSE:ABC) By 41%?,69539999,https://s.yimg.com/uu/api/res/1.2/mqTkKyjDNcFqvOf.wSUauQ--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/0d420881cf99e8229dddbfddf7bc7ebf,ABC,Yahoo,"Does the August share price for AmerisourceBergen Corporation ( NYSE:ABC ) reflect what it's really worth? Today, we...",https://finnhub.io/api/news?id=0ee5cb8c2ca33e5028470a1be08b8dcf59648fe7365dfd6e185702a49585826c
company,1628181180,"AmerisourceBergen Corp. stock falls Thursday, underperforms market",69567693,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. slipped 2.92% to $121.89 Thursday, on what proved to be an all-around favorable trading session for the stock market, with...",https://finnhub.io/api/news?id=d23c7ba91655b880e664738cb9e1e966e0ba11d25383c3ea41f50acde4444937
company,1628157180,Interesting ABC Put And Call Options For September 24th,69544092,,ABC,Stock Options Channel,"Staff article entitled Interesting ABC Put And Call Options For September 24th, about stock options, from Stock Options Channel.",https://finnhub.io/api/news?id=824f4e23efbfd4b860c3071a819e3e674ec230a1d108d61884f14c91111c71ff
company,1628149620,AmerisourceBergen price target raised to $144 from $132 at Credit Suisse,69515711,,ABC,Thefly.com,Credit Suisse analyst Jai... ABC,https://finnhub.io/api/news?id=285f86cfc34690d714195dd1b7e99f072ccd77bf679e1b11d77f89e2477d135a
company,1628142840,AmerisourceBergen price target raised to $162 from $156 at Baird,69515712,,ABC,Thefly.com,Baird analyst Eric Coldwe... ABC,https://finnhub.io/api/news?id=5f9f45e2c1ba73aeaa2943384be1064d6ba798b1594401eaa2c30252cd29212b
company,1628110191,AmerisourceBergen: Boring But Beautiful Buy For Your Rich Retirement,69505105,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1256257607/medium_image_1256257607.jpg,ABC,SeekingAlpha,AmerisourceBergen is a well-run drug distributor with the advantages of scale and focus on its core business. ABC may just be the ‘boring’ Buy that contributes to strong long-term returns.,https://finnhub.io/api/news?id=5894743a588420c1267950dbe5621cf2d7434d5a4af69c2bc25d86b23916f112
company,1628105444,AmerisourceBergen Corporation (ABC) Q3 2021 Earnings Call Transcript,69501814,,ABC,Yahoo,"Good morning, and thank you all for joining us for this conference call to discuss AmerisourceBergen's fiscal 2021 third quarter results.  Joining me today are Steve Collis, Chairman, President and CEO; and Jim Cleary, Executive Vice President and CFO.  During this conference call, we'll make forward-looking statements about our business and financial expectations on an adjusted non-GAAP basis, including, but not limited to, EPS, operating income and income taxes.",https://finnhub.io/api/news?id=4065d301852fd983dde59d3a4fd3e340bd9d7dd1acbe399b7cf7f5a54e8b6c78
company,1628094780,AmerisourceBergen Corp. stock outperforms competitors on strong trading day,69567694,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. advanced 1.49% to $125.55 Wednesday, on what proved to be an all-around rough trading session for the stock market, with...",https://finnhub.io/api/news?id=3e004ba0d35d02ffa42f03b9d9167a83a60645789ead819cb07a2ac3759e0b29
company,1628093880,"Phillips 66, Virtu Financial fall; Paycom, Live Nation rise",69515005,,ABC,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=92377118919710abce24228b334aeee807f6775597faeb1d1e4157eca4d2e086
company,1628081592,AmerisourceBergen (ABC) Q3 Earnings and Revenues Top Estimates,69491504,https://s.yimg.com/uu/api/res/1.2/ShfhwtDyA2WzDBKdAL7M8Q--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/6f2cab89bf2cbad1966358e04258e202,ABC,Yahoo,AmerisourceBergen's (ABC) fiscal third-quarter results benefit from segmental growth.,https://finnhub.io/api/news?id=8714bd4c139189dc57623003c032e168d0b0211ab904aabb989b6ee0b979630c
company,1628078100,AmerisourceBergen raises FY21 adjusted EPS view to $9.15-$9.30 from $8.90-$9.10,69515716,,ABC,Thefly.com,FY21 consensus $9.03.... ABC,https://finnhub.io/api/news?id=4a7c1c5144faac5a8c8845625d74699b9d06a2ac1df37fa1ba11acecf0cbe64a
company,1628078100,AmerisourceBergen raises FY21 adjusted free cash flow view to $1.7B from $1.5B,69515715,,ABC,Thefly.com,Additional FY21 expectati... ABC,https://finnhub.io/api/news?id=9b5120c9d91f298a0de34124f32a49deb25b4171c5ac58490f3b292ab1c8440f
company,1628078100,"AmerisourceBergen reports Q3 adjusted EPS $2.16, consensus $2.03",69515714,,ABC,Thefly.com,Reports Q3 revenue $53.4B... ABC,https://finnhub.io/api/news?id=2cdbd0d670f9b06c884f04b34b5e3cd65bf0740211e2d6fb72a0d249703963cc
company,1628077511,AmerisourceBergen (ABC) Beats Q3 Earnings and Revenue Estimates,69501816,https://s.yimg.com/uu/api/res/1.2/6Ex_CnpNXcMseRWMhPXBow--~B/aD01ODg7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/3496571a811465d910e99bd171c71a94,ABC,Yahoo,"AmerisourceBergen (ABC) delivered earnings and revenue surprises of 7.46% and 3.64%, respectively, for the quarter ended June 2021. Do the numbers hold clues to what lies ahead for the stock?",https://finnhub.io/api/news?id=2d1d8287293f940c2ca9b8aec65d5f968155abc8b0ec0e69e54eedae50f336e3
company,1628073742,"AmerisourceBergen's stock set to rally after profit and revenue beats, raised outlook",69488677,,ABC,Yahoo,"Shares of AmerisourceBergen Corp. were indicated up nearly 2% in premarket trading Wednesday, after the drug and health care products delivery company reported fiscal third-quarter profit and revenue that beat expectations and raised its full-year outlook, amid increased sales of specialty product, including COVID-19 treatments. Net income for the quarter to June 30 was $292.1 million, or $1.40 a share, after $289.4 million, or $1.41 a share, in the year-ago period. Excluding nonrecurring items,",https://finnhub.io/api/news?id=fe625ea02a2f193ff5f18c38840287dd10c4057f2e5d7d9e9f328a9a07989881
company,1628073000,AmerisourceBergen Reports Fiscal 2021 Third Quarter Results,69488678,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,ABC,Yahoo,"CONSHOHOCKEN, Pa., August 04, 2021--AmerisourceBergen Corporation (NYSE: ABC) today reported that in its fiscal year 2021 third quarter ended June 30, 2021, revenue increased 17.7 percent year-over-year to $53.4 billion. On the basis of U.S. generally accepted accounting principles (GAAP), diluted earnings per share (EPS) was $1.40 for the June quarter of fiscal 2021, compared to $1.41 in the prior year quarter. Adjusted diluted EPS, which is a non-GAAP measure that excludes items described belo",https://finnhub.io/api/news?id=5d3289095f6f3b85eaf63e26ea1c20cd76351e514d6f761359825f8edbab8822
company,1628071920,AmerisourceBergen Stock Gains As Q3 Earnings Tops Wall Street Estimates; Raises FY21 EPS Guidance,69498362,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/aapharma_1328.png,ABC,Benzinga,"AmerisourceBergen Corporation's (NYSE: ABC) Q3 for fiscal 2021 reports an adjusted EPS of $2.16, topping the analyst consensus estimate of $2.03.
Revenue of $...",https://finnhub.io/api/news?id=8795f3fa3a6e391cb6e12328c97f12b52261b736f3cdc15e38e27b5d50702481
company,1628069167,AmerisourceBergen Corporation 2021 Q3 - Results - Earnings Call Presentation,69489134,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,ABC,SeekingAlpha,The following slide deck was published by AmerisourceBergen Corporation in conjunction with their 2021 Q3 earnings call.,https://finnhub.io/api/news?id=11ac5789d97953987ddd803f69d38cf83f37d0968a8cf4186b0860c6f5bb4bd8
company,1628060940,Recap: AmerisourceBergen Q3 Earnings,69498363,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,ABC,Benzinga," 
Shares of AmerisourceBergen (NYSE:ABC) remained unaffected after the company reported Q3 results.
Quarterly Results
Earnings per share were up 16.76% year over year to $2....",https://finnhub.io/api/news?id=ca148b99a8a58fcbfc2b5405c7fd1d7f40fffdff5c8928013dd1b830e3d31a5b
company,1628059500,AmerisourceBergen Raises Fiscal 2021 Adjusted Earnings Guidance,69567696,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,ABC,MarketWatch,By Dave Sebastian AmerisourceBergen Corp. raised its full-year guidance for adjusted earnings as it posted higher revenue for the fiscal third quarter. The...,https://finnhub.io/api/news?id=70caaf19b8d6736dc2ff31727a4835b53c83220b3799f3c20afd250cd8d4659c
company,1628059500,"AmerisourceBergen 3Q Revenue Rises, Led by Pharmaceutical Distribution Services",69567695,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,ABC,MarketWatch,"By Dave Sebastian AmerisourceBergen Corp. said its revenue for the fiscal third quarter rose, led by a 13.2% increase in pharmaceutical distribution...",https://finnhub.io/api/news?id=5574a59f8af37a4a17a7be931d20bc5919fa88b723ab2d3bcc54da22a1c8e373
company,1628059342,"AmerisourceBergen's stock set to rally after profit and revenue beats, raised outlook",69567697,https://s.wsj.net/public/resources/MWimages/MW-GP644_MicroS_ZG_20180906154215.jpg,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. undefined were indicated up nearly 2% in premarket trading Wednesday, after the drug and health care products delivery...",https://finnhub.io/api/news?id=ed42da98900c2fd309a8eab33ef0c48fd87284de7cfd00b4a1dfbeff9fc36b1e
company,1628059020,AmerisourceBergen: Fiscal Q3 Earnings Snapshot,69494138,,ABC,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bb7055dca5574d3513ab52b1a21b276d0bf59583d14758036af1286b17802ea1
company,1628058600,AmerisourceBergen Reports Fiscal 2021 Third Quarter Results,69494139,,ABC,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0952bfa3d262cda55ad031395d48545c97e31c618fb19a32064048277a8ab665
company,1628056980,A Peek Into The Markets: US Stock Futures Mostly Lower Ahead Of General Motors Earnings,69491528,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/peek_into_the_marketnew_231.png,ABC,Benzinga,"Pre-open movers
U.S. stock futures traded mostly lower in early pre-market trade after the Dow Jones surged around 280 points in the previous session. Investors are awaiting...",https://finnhub.io/api/news?id=94fe9f0d94cd4c2e5de7c419e352af1d5e0543ceac53388d27a2fb978b888f5f
company,1628055540,AmerisourceBergen raises FY21 adjusted free cash flow view to $1.7B from $1.5B,69494140,,ABC,Thefly.com,Additional FY21 expectati... ABC,https://finnhub.io/api/news?id=61deebe695eef36ff5047e2ccb02862fa51b46588a3f24788c4758d52b9d6be7
company,1628055120,AmerisourceBergen raises FY21 adjusted EPS view to $9.15-$9.30 from $8.90-$9.10,69494141,,ABC,Thefly.com,FY21 consensus $9.03.... ABC,https://finnhub.io/api/news?id=21f291b8850e232cc18e6ea805ed86c377c00c7592996006ef9d55d0057bb720
company,1628055000,"AmerisourceBergen reports Q3 adjusted EPS $2.16, consensus $2.03",69494142,,ABC,Thefly.com,Reports Q3 revenue $53.4B... ABC,https://finnhub.io/api/news?id=00a0df3584082b40b58b1200e47d7f331804cc3ed0bd51a6150bd4cf48e28475
company,1628046960,Australia stocks higher at close of trade; S&P/ASX 200 up 0.38% By Investing.com,69493703,https://i-invdn-com.investing.com/news/LYNXMPEE1C09I_L.jpg,ABC,Investing.com,Australia stocks higher at close of trade; S&P/ASX 200 up 0.38%,https://finnhub.io/api/news?id=34671eb4a0e3e3ae52d7775dffc2fd37a8ee6e8ef794bcefe73c9f0e97b909a6
company,1628008380,"AmerisourceBergen Corp. stock rises Tuesday, still underperforms market",69567698,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. inched 0.80% higher to $123.71 Tuesday, on what proved to be an all-around great trading session for the stock market, with...",https://finnhub.io/api/news?id=378312f41716b74d276b946e70eea2905dbe030745db57a7625c2bed1c4b167a
company,1627995012,Why Earnings Season Could Be Great for AmerisourceBergen (ABC),69474612,https://s.yimg.com/uu/api/res/1.2/yzUlnogKUWE.a5JTbpICBg--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/73810014b308f0729989eeb0f5114157,ABC,Yahoo,AmerisourceBergen (ABC) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season.,https://finnhub.io/api/news?id=b0dfd57316c1ca71f2f6c08ce5939a63d30090340c1e58494096a07fe867b310
company,1627994652,"Medical Products' Aug 4 Earnings Roster: MCK, ABC & More",69469063,https://s.yimg.com/uu/api/res/1.2/ShfhwtDyA2WzDBKdAL7M8Q--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/6f2cab89bf2cbad1966358e04258e202,ABC,Yahoo,The Medical Product companies' second-quarter results are likely to reflect robust earnings and revenue growth on solid base business recovery.,https://finnhub.io/api/news?id=f0e4fb6b17c5ead44886aedcca702c07aeee64e3cec86c0687e0779e6233ea6e
company,1627982168,4 Reasons Why I Bought Walgreens Boots Alliance,69463493,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1213300963/medium_image_1213300963.jpg,ABC,SeekingAlpha,The major reason to own Walgreens Boots Alliance is simply the fact that the stock is deeply undervalued - even when calculating with cautious assumptions.,https://finnhub.io/api/news?id=2fd841e02f74fbfde7fad181e6b57aaf774e91738d8782f49fcc40e299a6ee0d
company,1627921980,"AmerisourceBergen Corp. stock rises Monday, outperforms market",69567699,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. inched 0.46% higher to $122.73 Monday, on what proved to be an all-around dismal trading session for the stock market, with...",https://finnhub.io/api/news?id=21d268885113604a20724dd72bcd4a9a2960aec5e201fdfb86c1dc09424e8a21
company,1627910821,4 Medical Device Stocks Set to Beat This Earnings Season,69448708,https://s.yimg.com/uu/api/res/1.2/k801.RUJ07Ee7atwPd.DSQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/f54f709ae65e32f6086a21eeef8d44f3,ABC,Yahoo,"Rebound in base sales makes us optimistic about HSIC, XRAY, GMED and ABC's results this time around.",https://finnhub.io/api/news?id=ff0d537d43eab87dc6e3f1f04b8fa0df30f3971d636a405a1c522bdf4e3ebb52
company,1627876500,Abcam to acquire Boai NKY subsidiary BioVision for USD340 million,69446960,,ABC,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=de2c459dba5accd493afc442f4af8c3b0b7bf1e9c3f7aa369cfc1ae30e4008a8
company,1627873620,LONDON BRIEFING: Meggitt accepts GBP6.3 billion takeover offer from US,69446957,,ABC,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=269ea674e23ad1fcbbcc57aa9540e7e3a2088e9e7094999086ee14748d5d8c03
company,1627872180,LONDON MARKET PRE-OPEN: Meggitt agrees to GBP6.3 billion takeover,69446821,,ABC,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1dd66cf28ea17fa427ac9f40d05e8f275e25acc2fe2beb18c552aa6f9f355de3
company,1627869600,Abcam to Acquire BioVision for $340 million,69446963,,ABC,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4a913a7026ee5c40ef7b83f5cf9bb1dd71243b53f3e39de736eb1fbb1abb0034
company,1627662780,AmerisourceBergen Corp. stock outperforms competitors despite losses on the day,69567700,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. slipped 0.44% to $122.17 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=8de437a1002271367be8185c24281de29b5e8affe4546ed01efc2da654c481f6
company,1627660256,July jobs report could be what gives the market its next big jolt in the week ahead,69414973,https://image.cnbcfm.com/api/v1/image/106903030-1624655465159MCW-OB-Photo-20210625-Press-20-jpg?v=1624655604,ABC,CNBC,Friday's jobs report could be a catalyst that helps determine whether markets are volatile or will trade like it's the quiet dog days of August.,https://finnhub.io/api/news?id=69bc6ed2b8ab297d17def125d242fab7bfd9fbc1cc7b5781547658289c8e139d
company,1627576380,AmerisourceBergen Corp. stock outperforms competitors on strong trading day,69413259,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. rose 1.13% to $122.71 Thursday, on what proved to be an all-around positive trading session for the stock market, with the...",https://finnhub.io/api/news?id=8ef1676e8ef5eda8d089173472e957582eedaf98b21ce9d8553e82943c181a1a
company,1627575120,FDA allows automatic 'generic' swap for brand-name insulin,69404723,,ABC,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5e99020e36930e1a55d5340622833643191199baf83e04188f752447824eedd4
company,1627498987,AmerisourceBergen (ABC) Earnings Expected to Grow: Should You Buy?,69386033,https://s.yimg.com/uu/api/res/1.2/7h8ntzJXcDOdVmDKQ08gRg--~B/aD02MDA7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/e8e4b0344809eaac6d73c9fd25fd180a,ABC,Yahoo,AmerisourceBergen (ABC) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://finnhub.io/api/news?id=d31a454515ab462beaac0df3b587c34b3fcb8744e93fc1944136a02c7e6a794c
company,1627496160,FDA allows automatic 'generic' swap for brand-name insulin,69380890,,ABC,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=9fc296ee80c6d95f8fe0bcd6ef2b247bf2aa389105e5a388b85a137e8bc98a95
company,1627495440,Trial against opioid distributors wraps up in West Virginia,69377217,,ABC,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=74d74eac8053a7214df5864b83fd0eda885e8dcc8b289db786a1de0b43302ead
company,1627489980,AmerisourceBergen Corp. stock outperforms competitors despite losses on the day,69413261,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. shed 0.06% to $121.34 Wednesday, on what proved to be an all-around poor trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=3d85c5d6f4ff9c0a412ef65cad78003c1357e110c24e2681bce5aaebe4f405b4
company,1627475532,AmerisourceBergen (ABC) to Post Q3 Earnings: What's in Store?,69386034,https://s.yimg.com/uu/api/res/1.2/tSYJcwmvH0UVClbkNhG6Iw--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/8c9aa520cd383f468a783b3c3a59430b,ABC,Yahoo,AmerisourceBergen's (ABC) fiscal third-quarter results are likely to reflect solid performance at Pharmaceutical Distribution and Other units.,https://finnhub.io/api/news?id=a6d77866ffd568255c9e1b6e589ae99ba5f55ffef28603a8d8aa2a59dd64ea5e
company,1627403520,AmerisourceBergen Corp. stock outperforms market on strong trading day,69413262,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. inched 0.51% higher to $121.41 Tuesday, on what proved to be an all-around grim trading session for the stock market, with...",https://finnhub.io/api/news?id=6a5dce08ca419abefc433a750d373f21419b9455941834eaa6e5ca0cf43046b1
company,1627395219,"UPDATE 2-Distributors 'saw everything' as opioid crisis raged, W. Va. county tells court",69343204,,ABC,Yahoo,"U.S. drug distributors knowingly flooded a West Virginia city and county with addictive opioid painkillers, lawyers for the governments told a court on Tuesday at the close of a landmark trial, as they seek $2.5 billion to remedy the crisis.  In closing arguments, the lawyers for Huntington and Cabell County told U.S. District Judge David Faber in Charleston that evidence showed the region's crisis was caused by McKesson Corp , AmerisourceBergen Corp and Cardinal Health Inc .",https://finnhub.io/api/news?id=4a1d1ba42d58af6212efcfab0389da06b0c2d2d871a1e95635f37b52ea267370
company,1627380000,West Virginia city makes final pitch in opioid lawsuit seeking $2.5 bln,69328989,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,ABC,Yahoo,"After a nearly three-month trial, lawyers for a West Virginia city and its county are set to deliver closing arguments on Tuesday in their case against the nation's largest drug distributors, seeking $2.5 billion to remedy an opioid crisis they say the companies helped cause.  Huntington and Cabell County, along with the rest of the state's local governments, have not signed on to the $21 billion nationwide settlement with distributors McKesson Corp, AmerisourceBergen Corp and Cardinal Health Inc announced last week, instead betting that they can do better on their own.",https://finnhub.io/api/news?id=a0975d2da8e1264fe7f13bcc1246ae8d82be720d299d34d92e0e6fa4814af022
company,1627317120,AmerisourceBergen Corp. stock outperforms competitors despite losses on the day,69413263,https://images.mktw.net/im-220105/social,ABC,MarketWatch,"Shares of AmerisourceBergen Corp. dropped 0.43% to $120.79 Monday, on what proved to be an all-around great trading session for the stock market, with the...",https://finnhub.io/api/news?id=8c142bfa3ade56b8262b47d6193f72147daa75a18e6829ac9cdcc62a6c160195
