category,datetime,headline,id,image,related,source,summary,url
company,1628075100,CDW Declares Quarterly Cash Dividend of $0.40 Per Share,69498171,https://s.yimg.com/uu/api/res/1.2/zJjXjYBi9g4uJf3yDzkLyg--~B/aD0zMzY7dz0zNjA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/7339ddd024a9ef83d2d8313a72f79042,CDW,Yahoo,"LINCOLNSHIRE, Ill., August 04, 2021--CDW Corporation (Nasdaq: CDW), a leading multi-brand provider of information technology solutions to business, government, education and healthcare customers in the United States, the United Kingdom and Canada, today announced that its Board of Directors has declared a quarterly cash dividend of $0.40 per common share to be paid on September 10, 2021 to all stockholders of record as of the close of business on August 25, 2021. This amount represents a 5.3 per",https://finnhub.io/api/news?id=b79be442af355b4b88993c669549d16fff2210a4ceb726bb38b49f76cd74d78d
company,1628074800,CDW Reports Second Quarter 2021 Earnings,69498173,https://s.yimg.com/uu/api/res/1.2/RsZ48ASBqH0iWfWtNceY8A--~B/aD0zMzY7dz0zNjA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/b9506051b9d7060bb4d015b5c8ee8bff,CDW,Yahoo,"LINCOLNSHIRE, Ill., August 04, 2021--CDW Corporation (Nasdaq:CDW):",https://finnhub.io/api/news?id=fac89395881b959943f5b8b3763dea7800962ba789f2b72abb4fdca5890c96dc
company,1628061240,CDW: Q2 Earnings Snapshot,69490755,,CDW,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d0e3695c173f229b460bb09b1e5d1fe0a11698dad02ea5001e86a66482dd6691
company,1628060700,CDW Declares Quarterly Cash Dividend of $0.40 Per Share,69490756,,CDW,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4cfe41b67d97702fa01321d20e18ee3b4f830c568ff5ffbca894523bffee2c9c
company,1628060400,CDW Reports Second Quarter 2021 Earnings,69490757,,CDW,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=fa844f0289e4306c423bf0139a29ab6b8e6480184c47253871975085fbe34e32
company,1628057280,"CDW reports Q2 EPS $1.93, consensus $1.80",69490758,,CDW,Thefly.com,Reports Q2 revenue $5.14B... CDW,https://finnhub.io/api/news?id=deccc4695680184473a8b51bd754e6072aa584af0bfd819ececebbe68aeacbc8
company,1628037600,"GLOBAL BRIEFING: NYC requires Covid pass, China starts mass testing",69489345,,CDW,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6d60b4d7ead2e256026b43cc060d51a81103dd2baff4b6814e416675ed136a8b
company,1628008980,CDW Corp. stock outperforms market on strong trading day,69484655,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. inched 0.88% higher to $185.29 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=1ac69ba7d053403d69329672e662e200337163ebf5f1f928252ce5c96264467b
company,1627996501,"CDW (CDW) Hits 52-Week High, Can the Run Continue?",69474065,https://s.yimg.com/uu/api/res/1.2/7h8ntzJXcDOdVmDKQ08gRg--~B/aD02MDA7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/e8e4b0344809eaac6d73c9fd25fd180a,CDW,Yahoo,"CDW (CDW) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.",https://finnhub.io/api/news?id=a86907180a960779ef66700291a01775110f44b445da64d61f743b142e961864
company,1627988400,Focal Point Data Risk Sold to Global IT Solutions Provider CDW Corporation,69471548,,CDW,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ec06d5bdf91fbf210426d594649e302cb0daf470937c4fa50c633a9779014589
company,1627922580,"CDW Corp. stock rises Monday, outperforms market",69484656,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. inched 0.17% higher to $183.67 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=a50e6a1ea02971f0cdd7af633124686e49c9ca3a5740b324e5f263188b2f4a0c
company,1627909440,CDW Announces Acquisition of Focal Point Data Risk,69451940,https://s.yimg.com/uu/api/res/1.2/9kKu2ya5wF0i7uy1J2EjHQ--~B/aD00MDA7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/1bbe00853d3060e0d4d3c12c8411e4b2,CDW,Yahoo,"LINCOLNSHIRE, Ill., August 02, 2021--CDW Corporation (Nasdaq: CDW), a leading multi-brand technology services and solutions provider to business, government, education and healthcare customers in the United States, the United Kingdom and Canada, announced today that it has acquired Focal Point Data Risk, a leading provider of cybersecurity services with customers across a diverse set of industries.",https://finnhub.io/api/news?id=5f0a8a63f863ada63ba246c33e905a7ce1e71d13769a1359d247e359fc9d9570
company,1627908912,CDW Corporation (CDW) to Post Q2 Earnings: What's in Store?,69451941,https://s.yimg.com/uu/api/res/1.2/ShfhwtDyA2WzDBKdAL7M8Q--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/6f2cab89bf2cbad1966358e04258e202,CDW,Yahoo,CDW Corporation's (CDW) Q2 results likely to reflect benefits of education seasonality and accelerated digital transformation activities. Supply constraints remain a concern.,https://finnhub.io/api/news?id=f0cfb04ad98c49605e3a2cc566a590df10ab42968ac49638c68eafd1dedfc902
company,1627902060,Global company events calendar - next 7 days,69448257,,CDW,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3fa8ef9fbc7ec71f984cd0426ecaeb9e8125301e3104583ecaeeeaef4e3a4646
company,1627895040,CDW Announces Acquisition of Focal Point Data Risk,69448258,,CDW,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5b79d51b1852bf3aeec2b11a32747d0be1fa9569b8dfb64c08600fc24154b016
company,1627892040,"CDW acquires cybersecurity firm Focal Point Data Risk, no terms",69448259,,CDW,Thefly.com,CDW Corporation announced... CDW,https://finnhub.io/api/news?id=8ac53dbb184fa8cb27b4872670c5ac4ee099b046475adeeed22038a2c52a8b40
company,1627889760,CDW Crosses Above Average Analyst Target,69448260,,CDW,ETF Channel,"Staff article entitled CDW Crosses Above Average Analyst Target, about ETFs, from ETF Channel.",https://finnhub.io/api/news?id=e316fd060c90e3258fa592aeebb2b71a6feb367ec4c9029a7690a96448dc2ce1
company,1627663380,CDW Corp. stock outperforms market on strong trading day,69484657,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. inched 0.13% higher to $183.35 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=d42c1b5f4f41914e25375b313e5fc593a352cf91ff8b795627eae69d9b1e44ed
company,1627576980,"CDW Corp. stock rises Thursday, outperforms market",69405293,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. advanced 1.55% to $183.11 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=83df556bb1e9c31c460d681131cddf974cffcd93f0f3ce907a3d06c36a7e73cf
company,1627556340,Global company events calendar - next 7 days,69378291,,CDW,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d89a947be6a4963c96dc628d41663dbaa7a6a9f3676f95192645acd45a9fd378
company,1627498987,CDW (CDW) Reports Next Week: Wall Street Expects Earnings Growth,69373930,https://s.yimg.com/uu/api/res/1.2/26ddEdIk.0DefsBmi91u3Q--~B/aD01OTg7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/21b1f011539d3e31c28282071d344177,CDW,Yahoo,CDW (CDW) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://finnhub.io/api/news?id=c0955d2dc5c092f42b34964d37b9cf0ca1dd2eeee250380b4d245931a6ee84b8
company,1627490580,"CDW Corp. stock falls Wednesday, underperforms market",69388961,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. slid 0.54% to $180.32 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=494d588212c1f5de6c4350dd4f324e8dce483b70b9a98585515ca3ede730f80d
company,1627404180,"CDW Corp. stock falls Tuesday, still outperforms market",69366633,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. dropped 0.15% to $181.30 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=c56bd62e5dc519cf9be6b3e9c2f1fff171fcc14656072d7e5d4fa81085ff1013
company,1627317780,CDW Corp. stock outperforms competitors on strong trading day,69366634,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. inched 0.35% higher to $181.58 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=c90949aee6ba555712f9d5c4e024329099531b6fd6dd6ae05641bcbd21f028de
company,1627058580,CDW Corp. stock outperforms competitors on strong trading day,69318710,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. advanced 1.97% to $180.95 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=84e12ac7d66ac8819d63d10b50c9c2301574aeb2d9f58d85fda6193bab100091
company,1626972180,"CDW Corp. stock rises Thursday, still underperforms market",69286216,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. inched 0.12% higher to $177.46 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=aa6d09ac64fbac079763b7525ddb55f744a6676aaf69e081f02684a6a520ac1b
company,1626952871,"Zacks.com featured highlights include: Best Buy, KLA Corp, Polaris, CDW Corp and 3M Co",69270281,https://s.yimg.com/uu/api/res/1.2/fRQ6TJ3CHfek1dQlpR0Ksg--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/0f392fa8e17db0471f33b227103fd7c9,CDW,Yahoo,"Zacks.com featured highlights include: Best Buy, KLA Corp, Polaris, CDW Corp and 3M Co",https://finnhub.io/api/news?id=1c03d2e572ce0f4a558861ab224b3a6fe49effdc5aaf74c9f6779a7ceb4e9df4
company,1626885780,"CDW Corp. stock rises Wednesday, still underperforms market",69286217,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. inched 0.57% higher to $177.25 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=029c2ce0026ef5aaf49efb6177a402c41f12c42837905d1d062cc70a6b281dcf
company,1626875101,5 High ROE Stocks as Markets Spurn Fears of Virus Resurgence,69248409,,CDW,Yahoo,"Best Buy (BBY), KLA Corporation (KLAC), Polaris (PII), CDW Corporation (CDW) and 3M Company (MMM) are some of the stocks with high ROE to buy as markets spurn fears of coronavirus resurgence.",https://finnhub.io/api/news?id=c73206c7ae82ad9b11968c42ed6ea5709a34f544a78856662d2c231a894e60e6
company,1626865200,CDW to Announce Second Quarter 2021 Results on August 4,69242667,,CDW,Yahoo,"LINCOLNSHIRE, Ill., July 21, 2021--CDW Corporation (Nasdaq: CDW), a leading multi-brand provider of information technology solutions to business, government, education and healthcare customers in the United States, the United Kingdom and Canada, today announced that it will host a webcast conference call to discuss its second quarter 2021 results on Wednesday, August 4, 2021, at 7:30 a.m. CT/8:30 a.m. ET.",https://finnhub.io/api/news?id=2b3fa6c0a03529dd1abf521bccb0dd5585314989b81dfff1dc74aca9e206075f
company,1626850800,CDW to Announce Second Quarter 2021 Results on August 4,69245286,,CDW,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f6d671961224a5f1660da1171f61205a5d16e12e59446355515efeb2c94de2b9
company,1626799380,"CDW Corp. stock rises Tuesday, outperforms market",69286218,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. rose 2.21% to $176.24 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=a15cbc200e6ce652d52a58bd6bb0c2f1c59577ffb6aa04cac1ddcb9decc019f0
company,1626715422,Is CDW Corporation (CDW) A Smart Long-Term Buy?,69214056,https://s.yimg.com/uu/api/res/1.2/mxNfEkj763TsbwoWe9eFkA--~B/aD01MDA7dz03NTA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/insidermonkey.com/0c0fa206a065ec62d8da1a239fef1697,CDW,Yahoo,"Wedgewood Partners, an investment management firm, published its second quarter 2021 investor letter – a copy of which can be downloaded here. A quarterly portfolio return of 11.8% was recorded by the fund for the first half of 2021, outperforming the S&P 500 that delivered an 8.6% return for the same period, but slightly below the […]",https://finnhub.io/api/news?id=8e60418fc245f13eb7f9b4de162b317effcf47b4503d24993eb379402ee2b11f
company,1626712980,CDW Corp. stock outperforms competitors despite losses on the day,69286219,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. slid 1.15% to $172.43 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=2dcb0d2a1f3d0bbb74be6fde226767885ffb8756a5b5bb6484c11ee85c80e8a2
company,1626494161,Should You Review Recent Insider Transactions At CDW Corporation (NASDAQ:CDW)?,69195939,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1937891910,CDW,Nasdaq,We've lost count of how many times insiders have accumulated shares in a company that goes on to improve markedly.  The flip side of that is that there are more than a few examples of insiders dumping stock prior to a period of weak performance.  So shareholders might well want,https://finnhub.io/api/news?id=9f364c0e9f892a5f0f158109eefcee794f1a0174a182f4c580a1c26469f3fc86
company,1626453780,"CDW Corp. stock falls Friday, still outperforms market",69286220,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. sank 0.52% to $174.44 Friday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=39502db625c59ea8bcccfac55084201a032f5de9eda4440ef6801a1ce0c1ae4a
company,1626426000,The Synnex-Tech Data Merger Offers An Intriguing Situation,69079875,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1163833277/medium_image_1163833277.jpg,CDW,SeekingAlpha,"Synnex is poised to merge with Tech Data. The nature of the deal raises questions and some challenges to analysis, but could reveal an opportunity for investors.",https://finnhub.io/api/news?id=4d01662f0cf2bf3b3580dab89dd9f84017d3d6bfc02a0d49840f7c3bec8024c0
company,1626412560,David Rolfe Comments on CDW Corp,69142393,,CDW,GuruFocus,Guru stock highlight,https://finnhub.io/api/news?id=4902118a0812959d8f77066af81968d11ce80254f20a56ad7d71f868b6a4c449
company,1626367380,CDW Corp. stock outperforms competitors despite losses on the day,69286221,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. dropped 0.39% to $175.36 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=be3ffc9d8e15b7a5941efe2ea393bedc6bf6aedecb8fbd740a6f0a19151d45d0
company,1626280980,CDW Corp. stock outperforms market on strong trading day,69286222,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. rallied 1.09% to $176.05 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=0f8b3763be55a687a144f19d9c1e1eaf884508836038a8285b86f906cef4bcdb
company,1626273000,Wedgewood Partners Second Quarter 2021 Client Letter,68721954,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,CDW,SeekingAlpha,Wedgewood Partners is a money manager founded in 1988 with the goal of providing investors with a superior approach to managing investment portfolios.,https://finnhub.io/api/news?id=88126ef3d0a45f31a99094e33edc5748453b61c313a8dc125c84f19decda014a
company,1626194580,CDW Corp. stock underperforms Tuesday when compared to competitors,69286223,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. shed 1.23% to $174.16 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=4d3c42661c9a987b7b37f15edf7381a4cc14f9bb1c66c150fb7de5c975d4a58f
company,1626157920,CDW added to Tactical Outperform list at Evercore ISI,68874680,,CDW,Thefly.com,CDW added to Tactical Outperform list at Evercore ISI Evercore ISI CDW CSCO SNX HPE,https://finnhub.io/api/news?id=267f01c3c06a4f6512ec0b40c8c4479dc2649038ee17466ed56a0cd584f2b5fa
company,1626108180,"CDW Corp. stock falls Monday, underperforms market",69286224,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. slumped 0.93% to $176.33 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=61ff02be24e5be7937bc9fbd3ab0e1975381742690ba928c5c03f43f44b21b73
company,1626093420,"PC Boom Slows as Parts Shortages Drag On, New Data Shows. What’s Ahead for Computer Stocks.",69196955,https://images.barrons.com/im-367913/social,CDW,MarketWatch,"The market faces mixed signals about demand—up from businesses reopening but down from consumers, who are shifting their spending.",https://finnhub.io/api/news?id=c0a8ef83fb03cddfd22279cc60a199756b1d8987372eab23a5197b84a8dd33e0
company,1625848980,"CDW Corp. stock rises Friday, still underperforms market",68682604,https://images.mktw.net/im-220105/social,CDW,MarketWatch,"Shares of CDW Corp. inched 0.65% higher to $177.98 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=8fbab04cc75788837c1f824d70f457dde19b83367f471e25dbfd83e42f0cbb48
company,1625819380,Why The 24% Return On Capital At CDW (NASDAQ:CDW) Should Have Your Attention,68672219,https://s.yimg.com/uu/api/res/1.2/L_KXmPvKIniTbxo1MFyj4Q--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/874442805ef22d0786bb3abf9a3a04ac,CDW,Yahoo,"If we want to find a stock that could multiply over the long term, what are the underlying trends we should look for...",https://finnhub.io/api/news?id=aa836052b5241325ba8f0922dc7baae9b9d76917f1eef0c0b75028c8e1bf3e24
