category,datetime,headline,id,image,related,source,summary,url
company,1628615760,PerkinElmer Inc. stock underperforms Tuesday when compared to competitors,69608287,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. shed 1.70% to $183.50 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=ef8403d887512f229bc51481c6be9a251ad4fee75a8e75686af6ed7d01a22f23
company,1628529360,"PerkinElmer Inc. stock rises Monday, outperforms market",69603853,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. inched 0.67% higher to $186.68 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=3a18f9f40b73cbb8b484a7319bda8d95e2ad52e164cc2223e17901bb499df1a7
company,1628512212,Here's How Much You'd Have If You Invested $1000 in PerkinElmer a Decade Ago,69588625,https://s.yimg.com/uu/api/res/1.2/bHsRpCKrGzzbaGHEolBtWw--~B/aD02MTg7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/023168c7ea091c342492be3899b280af,PKI,Yahoo,"Why investing for the long run, especially if you buy certain popular stocks, could reap huge rewards.",https://finnhub.io/api/news?id=f8d9ecb55a900a2951915e79b4adde3a93c801ed04f48c6f4c026a037449a97f
company,1628270160,"PerkinElmer Inc. stock falls Friday, underperforms market",69554771,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. slid 0.87% to $185.43 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=50812f5edf19b05999c7b9ddc713200d632da865e69c3062571abaf616ca1b35
company,1628190000,Parkland delivers strong second quarter financial and operating results with Adjusted EBITDA of $322 million,69544450,,PKI,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1d8443571e9e805fe1dcedefe6b8051e6c76f565f0e0779e1162fc486dcf26bc
company,1628189460,Parkland appoints Angela John and Richard Hookway to its Board of Directors,69544451,,PKI,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=14e6d6f7fa71785b1b5ec2944f64bca28c6a6a15b63cafb4f30294c3b699a322
company,1628183760,"PerkinElmer Inc. stock rises Thursday, still underperforms market",69554772,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. inched 0.11% higher to $187.05 Thursday, on what proved to be an all-around favorable trading session for the stock market, with...",https://finnhub.io/api/news?id=4a813df50897e9b0b74baed381e7430cd8a9cd29f63e3a5d33c2b4c7f0513670
company,1628097360,PerkinElmer Inc. stock outperforms market on strong trading day,69504068,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. inched 0.96% higher to $186.85 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the...",https://finnhub.io/api/news?id=18a8b56632a5c042b2d1c0e5260afe5b4ac10d8a3ca7681c1ce820b45af9795d
company,1628010960,"PerkinElmer Inc. stock rises Tuesday, still underperforms market",69504069,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. inched 0.67% higher to $185.07 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with...",https://finnhub.io/api/news?id=a7eba81d63bf832d6052679881c4001d96948c436e635256ac77cda6f4ca18cc
company,1627924560,PerkinElmer Inc. stock outperforms competitors on strong trading day,69504070,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. inched 0.88% higher to $183.84 Monday, on what proved to be an all-around dismal trading session for the stock market, with the...",https://finnhub.io/api/news?id=58ca8a365080fcb4e71dc0a743b719c63e4a09f675822517d17e65fca13cc582
company,1627897831,"PerkinElmer, Inc. 2021 Q2 - Results - Earnings Call Presentation",69447066,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,PKI,SeekingAlpha,"The following slide deck was published by PerkinElmer, Inc.",https://finnhub.io/api/news?id=4faee5bc6cd06a62ea4a94e16e3d6b72576cba27b0735adcacc68fbfc2d8a434
company,1627665360,PerkinElmer Inc. stock outperforms competitors on strong trading day,69504071,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. rose 1.63% to $182.23 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=c92ca59690cf943f60887c23fb9d9cf7a738952e99e763e02353310043ec2715
company,1627639380,Stocks That Hit 52-Week Highs On Friday,69405776,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,PKI,Benzinga," 
 
On Friday morning, 154 companies achieved new highs for the year.
Significant Points:

The largest company by market cap to break to a new 52-week high was Nike (...",https://finnhub.io/api/news?id=9d6a78bdf3603269682bc1efec3438ef0faf50fcf663b4f5a676cc30a8f5c1e6
company,1627592432,"PerkinElmer, inc (PKI) Q2 2021 Earnings Call Transcript",69391120,,PKI,Yahoo,"PKI earnings call for the period ending June 30, 2021.",https://finnhub.io/api/news?id=35a0adc149feeda50efdb3d538cd0907aeb2bb3b4b44cb3a1bb076a267b69e70
company,1627578960,PerkinElmer Inc. stock outperforms competitors on strong trading day,69398628,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. rose 2.77% to $179.30 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=756093c3de6b44a0a184de3b3587ec857ccfd8197f8471b13b89dfdbd3ed357a
company,1627553400,Stocks That Hit 52-Week Highs On Thursday,69377824,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,PKI,Benzinga," 
Thursday's morning session saw 167 companies set new 52-week highs.
Points of Interest:

ASML Holding (NASDAQ:ASML) was the largest company by market cap to set a new...",https://finnhub.io/api/news?id=df5d9100211bb4f0d3f82c3f8562e5803d02cb654ce6e7c62bda20be63f3cc35
company,1627513324,"PerkinElmer, Inc. (PKI) CEO Prahlad Singh on Q2 2021 Results - Earnings Call Transcript",69375007,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,PKI,SeekingAlpha,"PerkinElmer, Inc. (NYSE:PKI) Q2 2021 Earnings Conference Call July 26, 2021, 08:00 AM ET Company Participants Steven Willoughby - VP of IR Prahlad Singh - President and CEO Jamey Mock - SVP...",https://finnhub.io/api/news?id=27f670087c5f646d0adce42230bf0159cd01ceec4e0d4e71922eae53dbc4cffd
company,1627492560,"PerkinElmer Inc. stock rises Wednesday, outperforms market",69390034,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. rose 2.53% to $174.46 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=5679c066fa60881d39a24b743fe1b0111a6c5f1c06458f255fbd468fdf48188d
company,1627454340,"West Coast Financial LLC Buys PerkinElmer Inc, iShares MBS ETF, Dropbox Inc, Sells Steris PLC, Walgreens Boots Alliance Inc, Marriott International Inc",69360791,,PKI,GuruFocus,,https://finnhub.io/api/news?id=787cce486c9a2a0e0efc53a74fb161733e0baa38c080172c2fa379cf3ad29e7b
company,1627451191,PerkinElmer: Impressive And Aggressive Capital Deployment,69358050,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1266494470/medium_image_1266494470.jpg,PKI,SeekingAlpha,"I like the potential of PerkinElmer in the long haul, yet the big move in the shares in recent months makes it tempting for me to take some profits.",https://finnhub.io/api/news?id=f6467ac600805fa9cd78271c88249c5e8da6216975409dd02f2148a68c393a3f
company,1627406100,"PerkinElmer Inc. stock falls Tuesday, underperforms market",69390035,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. slipped 1.13% to $170.16 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=23bcee0e016455665b03600ce49165f9f365412fd0eaf71ae1dc906cd826f6b5
company,1627405320,PerkinElmer Stock Earns 83 Relative Strength Rating; Buys Lifescience Firm BioLegend,69348790,,PKI,Yahoo,"One important metric to look for in a stock is an 80 or higher Relative Strength Rating.  PerkinElmer just hit that mark, with a jump from 80 to 83 Tuesday.  The diagnostic, life science and food company said it would buy BioLegend, a privately held maker of of biomedical research tools for Covid-19 and other illnesses, in a deal worth $5.25 billion in shares and cash.",https://finnhub.io/api/news?id=b1e268f11feb4ab7cca9bf90bbbeed3bcf558262e8b13bea8675ab85c98f95bc
company,1627392781,"Company News for Jul 27, 2021",69336403,,PKI,Yahoo,"Companies In The News Are: HAS, PKI, OTIS, RYAAY.",https://finnhub.io/api/news?id=1d31ab8e0d9b34cb96a83f82a77abf9a419b8d4f754bd99d66c21f7ab9f58910
company,1627387632,PerkinElmer (PKI) Q2 Earnings and Revenues Surpass Estimates,69334111,https://s.yimg.com/uu/api/res/1.2/ShfhwtDyA2WzDBKdAL7M8Q--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/6f2cab89bf2cbad1966358e04258e202,PKI,Yahoo,PerkinElmer's (PKI) second-quarter results benefit from strong segmental performance.,https://finnhub.io/api/news?id=fb6e859932416a64a521e34b5065c3c27515ac3ed7f5059294bc1424b99294fa
company,1627383000,Stocks That Hit 52-Week Highs On Tuesday,69333715,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,PKI,Benzinga," 
 
This morning 85 companies set new 52-week highs.
Noteworthy Mentions:

The largest company by market cap to set a new 52-week high was Alphabet (NASDAQ:GOOG).
Intec...",https://finnhub.io/api/news?id=ea714f83b32b01d1a9d1c2f7171e084b6fc82b7ecf050a610aa917ffe0679c4a
company,1627376400,BioFlyte Forms Scientific Advisory Board of Prominent Government and Life Science Experts,69337086,,PKI,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=367ecd8d4c5e6ee2a326d47db86adee6168f003a731a401c8eb59cc8a57f2a4d
company,1627370760,PerkinElmer price target raised to $190 from $174 at Evercore ISI,69337087,,PKI,Thefly.com,Evercore ISI analyst Vija... PKI,https://finnhub.io/api/news?id=271f41076a5f451bb9ca47a414a645b0384c6523e524447c0c4ece3f8c1cd416
company,1627365060,PerkinElmer price target raised to $183 from $150 at Baird,69337088,,PKI,Thefly.com,Baird analyst Catherine S... PKI,https://finnhub.io/api/news?id=4cc8206f8d4514a5a14fc317a2bb8cdca46a9e3cee31079821635ed12bb234a5
company,1627320555,Stock Market Little Changed As Big Earnings Week Starts; Amazon Wins Analyst Praise,69328232,https://s.yimg.com/uu/api/res/1.2/BDzmrsNynHpsT.iQuUNULw--~B/aD01NjM7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/a210a97d042a96b70d97dc77d7f2e3cb,PKI,Yahoo,"The stock market started a big week of earnings reports with minor moves. Still, the Dow Jones Industrial Average hit a new high, while a rally in small caps faded.",https://finnhub.io/api/news?id=648d8aff51611a7c89a68551c91bb6bf0823b0ed838e055b046f57d85fd91c90
company,1627319700,PerkinElmer Inc. stock outperforms market on strong trading day,69390036,https://images.mktw.net/im-220105/social,PKI,MarketWatch,"Shares of PerkinElmer Inc. rallied 4.73% to $172.11 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=5f1e1ee326c4b77cab94a121b133ae842c8314f698afe6a3a6bf4e444ff92980
company,1627317000,"Hasbro, AON rise; Tencent, Fair Isaac fall",69331103,,PKI,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e3cafbe92536d5f3b93b92e2aa5bf0c04240ba449fd12e334a723618d6c6dfaf
company,1627309392,"PerkinElmer Buys BioLegend for $5.25 Billion in Cash, Stock",69328233,https://s.yimg.com/uu/api/res/1.2/wVQrQhlJxFwBRajN9vhPoA--~B/aD0xMzM0O3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_markets_842/fd1f2b17b65b913579fee8e61dda37b8,PKI,Yahoo,"(Bloomberg) -- PerkinElmer Inc. agreed to buy BioLegend, a privately held maker of biomedical research tools for Covid-19 and other illnesses, for about $5.25 billion in shares and cash.The acquisition, the largest-ever for Waltham, Massachusetts-based PerkinElmer, is expected to close by the end of this year, subject to regulatory approvals, the companies said in a statement Monday.Research tools such as antibodies have become key to the study of Covid as the pandemic has spread around the worl",https://finnhub.io/api/news?id=fdc3ed72083c683c34b198806acf9a2832e38a02672106660c57dbe469fb6a8d
company,1627303135,"Stocks making the biggest moves midday: Tesla, Zoom, Hasbro, Philips and more",69327681,https://image.cnbcfm.com/api/v1/image/106806560-1607104641869-GettyImages-1137871681.jpg?v=1622198912,PKI,CNBC,These are the stocks posting the largest moves in midday trading. ,https://finnhub.io/api/news?id=f91d4e8e6dd76ae9e42ed9c228db899d8cf96556ac4a4f957c6a98d57a5bf95a
company,1627301958,PerkinElmer To Acquire Lifescience Firm BioLegend For $5B; Q2 Earnings Beat Estimates,69328234,https://s.yimg.com/uu/api/res/1.2/eo16l_3PSSdKk2DUaheA2g--~B/aD00MDA7dz02MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/Benzinga/994bea67dace2fcf2ec2aeaf2c6fcb3a,PKI,Yahoo,View more earnings on PKISee more from BenzingaClick here for options trades from BenzingaIterum Therapeutics Stock Plunges After FDA Rejects Its Sulopenem ApplicationDenali's Brain-Penetrant Enzyme Therapy Shows Durable Effect With CNS Impact In Hunter Syndrome© 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.,https://finnhub.io/api/news?id=f8252048f38783fe8c7b0a3ad363a3fc5100e18418a18965ef73e58a6f6d409e
company,1627300211,PerkinElmer (PKI) Tops Q2 Earnings and Revenue Estimates,69328235,https://s.yimg.com/uu/api/res/1.2/HIalcDlt7JZPKSITVlxPuw--~B/aD02MDA7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/c2fdcaac033e049c74f38d188afcc9f9,PKI,Yahoo,"PerkinElmer (PKI) delivered earnings and revenue surprises of 17.43% and 9.84%, respectively, for the quarter ended June 2021. Do the numbers hold clues to what lies ahead for the stock?",https://finnhub.io/api/news?id=9a5a5936843ad6d3dc0af5c8229babf9bd81182cfa597dabe462b0372507df79
company,1627298650,PerkinElmer to buy antibodies maker BioLegend for about $5.3 billion,69328236,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,PKI,Yahoo,"The deal, the largest ever for PerkinElmer, will allow the company to grow in areas such as clinical diagnostics and food safety testing, the diagnostic company said.  PerkinElmer said it has bridge financing from Goldman Sachs Bank USA to cover the cash portion of the transaction.",https://finnhub.io/api/news?id=dc61c5c29bd5d1bf0bc3fdd4c87c0bfa8a210507ab9624d7ae128985fb7142a3
company,1627297440,"Video: Daily Dividend Report: PKI,MCK,IPG,CBU,RYN",69337091,,PKI,Market News Video,"The Board of Directors of PerkinElmer, declared a regular quarterly dividend of $0.07 per share of common stock July 23, 2021 - This dividend is payable on November 12, 2021 to all shareholders of record at the close of business on October 22, 2021 - PKI,MCK,IPG,CBU,RYN.",https://finnhub.io/api/news?id=c59add2cfe28e11c2bcbc900be42bd85b40f6ccdb99f2d5c820488e17f5df2a1
company,1627297440,Wall Street in Fives - Must Read Lists at Midday,69331106,https://image.thefly.com/catalog/201810/img_66.png,PKI,Thefly.com,"Five top five lists with the news and calls moving stocks, powered by The Fly. AON, WLTW, MDLA, AMZN, BITCOIN, $BTC, TAL, EDU, GOTU, ZME, COE, DAO, ONE, PM, HOOD, GM, F, OTLY, RIDE, SWN, ATIP, DNLI, BILI, PKI, HAS, LMT, CHKP, PHG, MOR, SIX, DISH, GPS, LOW, TCEHY, TME, KTOS, BTC",https://finnhub.io/api/news?id=bfc95089795c31c02cae091554e9fa18ebd656c5e86ad791a3104a2dca3116f0
company,1627297174,UPDATE 1-PerkinElmer to buy antibodies maker BioLegend for about $5.3 billion,69328237,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,PKI,Yahoo,"Medical diagnostic firm PerkinElmer Inc said on Monday it would buy BioLegend, a privately held maker of reagents and antibodies used in medical research, for about $5.25 billion in a cash-and-stock deal.  The deal, the largest ever for PerkinElmer, will allow the company to grow in areas such as clinical diagnostics and food safety testing, the diagnostic company said.  PerkinElmer said it has bridge financing from Goldman Sachs Bank USA to cover the cash portion of the transaction.",https://finnhub.io/api/news?id=8c239c1791d381182ef89635ae88225c4d19743f73e33a02758ef9077ebad437
company,1627296717,PerkinElmer stock slips after $5.25 billion cash and stock deal to buy BioLegend,69328238,https://s.yimg.com/uu/api/res/1.2/S8SCotpO9m2XQyQUIGU5dw--~B/aD02MzA7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/marketwatch.com/96d076434b2a015a3010bd2787b8c856,PKI,Yahoo,"Shares of PerkinElmer Inc. fell 1.3% in premarket trading Monday, after the diagnostics, life science and food company announced an agreement to buy life science discovery and research company BioLegend for $5.25 billion in cash and stock. BioLegend, with 700 employees and based primarily in the U.S., is estimated to have $380 million in revenue in 2022. PerkinElmer expects the deal, which is anticipated to close by the end of 2021, to add to revenue growth and add an estimated 30 cents to adjus",https://finnhub.io/api/news?id=54a7d0fc7e6217dcb9f386e88b52bc8bef14bf0e09a4df68ab2e846c1133f3a3
company,1627295460,PerkinElmer Announces Financial Results for the Second Quarter of 2021,69328239,https://s.yimg.com/uu/api/res/1.2/E0V18rUuQkYNXyGx2OUF3g--~B/aD0yNTU7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/4eb477b4f3deb80e4221565897776f62,PKI,Yahoo,"WALTHAM, Mass., July 26, 2021--PerkinElmer, Inc. (NYSE: PKI), a global leader committed to innovating for a healthier world, today reported financial results for the second quarter ended July 4, 2021.",https://finnhub.io/api/news?id=a9a6c2ffb41b8af78180063a41da39b6aa88085d70e459244ecb69eb0cdea440
company,1627295460,PerkinElmer to pay $5.25B for antibody maker BioLegend,69323293,,PKI,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=11e51be8bcdf528f185779177810c3f7a8f3b9af2a639abd943c76128c296f09
company,1627295400,PerkinElmer to Acquire Antibody and Reagent Leader BioLegend,69328240,https://s.yimg.com/uu/api/res/1.2/2mEcfUTI9AmuL0o873EHdA--~B/aD0yNTU7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/4833f95e7f3a405ec538847e674860cb,PKI,Yahoo,"WALTHAM, Mass., July 26, 2021--PerkinElmer has entered into an agreement to acquire BioLegend, a leading, global provider of life science antibodies and reagents.",https://finnhub.io/api/news?id=27636d2eb97723bebd7a0f7c07f2b8b07c8acbcef2b7c0dab67be7693984164f
company,1627294260,Stocks That Hit 52-Week Highs On Monday,69323792,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,PKI,Benzinga," 
 
This morning 121 companies reached new 52-week highs.
Areas of Significance:

Alphabet (NASDAQ:GOOGL) was the largest company by market cap to set a new 52-week high...",https://finnhub.io/api/news?id=48417233830dc01abea0c85f1d8809b1847798ce2188802ffce3b473db6449eb
company,1627291140,"Bitcoin, Coinbase, Aon, Tesla: What to Watch When the Stock Market Opens Today",69327771,https://images.wsj.net/im-371834/social,PKI,DowJones,Bitcoin and cryptocurrency exchange Coinbase jump; Chinese technology companies extend losses.,https://finnhub.io/api/news?id=8dae03a667a5ffd1232aeb02426850e478e3709aceb45139968710c7326eddc2
company,1627290720,PerkinElmer Buying Antibodies Maker BioLegend for $5.25 Billion,69342518,https://images.wsj.net/im-375069/social,PKI,DowJones,"The deal is expected to boost PerkinElmer’s existing revenue growth and profit margin profile, and add to adjusted earnings a share in the first full year after the closing.",https://finnhub.io/api/news?id=6678cae4e05a2e4a757789f7fed2f7468d09ca1e932d250e8c22890d8f5c4054
company,1627287840,PerkinElmer Agrees to Buy BioLegend for $5.25 Billion,69328241,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,PKI,Yahoo,"PerkinElmer agrees to buy BioLegend, a provider of antibodies and reagents, for about $5.25 billion in cash and stock.",https://finnhub.io/api/news?id=b693711c77344cc44f57f03ff2e4bf8fd0f37e51a0fb5232ec452f44d9df9f56
company,1627287778,What to watch today: Dow futures cut sharp overnight losses after Friday's records,69327683,https://image.cnbcfm.com/api/v1/image/106880759-1620673987322-gettyimages-1232810219-AFP_99P42Y.jpeg?v=1620674060,PKI,CNBC,"Dow futures dropped Monday, cutting losses of nearly 300 points overnight, as stocks in Hong Kong and China plunged.",https://finnhub.io/api/news?id=e01fd9c593a5541ccabf57bc80e1cc8d57afe79a462a343f58029bb024425122
company,1627287540,PerkinElmer To Acquire Lifescience Firm BioLegend For $5B; Q2 Earnings Beat Estimates,69324323,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/aapharma_1181.png,PKI,Benzinga,"PerkinElmer Inc's (NYSE: PKI) has agreed to acquire privately-held BioLegend for $5.25 billion in cash and stock.
The BioLegend deal will expand...",https://finnhub.io/api/news?id=5fe5e926814683250958140e209884092660b3c2fa27aaebf886b625b6aa816e
company,1627285610,"Stocks making the biggest moves premarket: Hasbro, Otis Worldwide, Lockheed Martin and others ",69327684,https://image.cnbcfm.com/api/v1/image/106837225-1612810879189-gettyimages-1301059591-_09i7694_20210208103919770.jpeg?v=1612810974,PKI,CNBC,These are the stocks posting the largest moves before the bell.,https://finnhub.io/api/news?id=38e2babd7b67e00c08ed501a420370140be89f8ae0f7336cfd44f01c1db73090
company,1627285140,PerkinElmer Reaches Analyst Target Price,69323294,,PKI,ETF Channel,"Staff article entitled PerkinElmer Reaches Analyst Target Price, about ETFs, from ETF Channel.",https://finnhub.io/api/news?id=659edb9f277d4516f2254f894d6527192b589146ea4e16c3899d5f60240b7c0d
company,1627282560,PerkinElmer Raises Full-Year Guidance,69390037,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,PKI,MarketWatch,"By Matt Grossman PerkinElmer Inc. on Monday raised its full-year financial guidance and issued new guidance for its third-quarter performance, including a...",https://finnhub.io/api/news?id=352641060222fa60b5b96a06d936b973299e2198ea116e11fcbfc1d52d1f602d
company,1627282317,PerkinElmer stock slips after $5.25 billion cash and stock deal to buy BioLegend,69390038,https://s.wsj.net/public/resources/MWimages/MW-GP644_MicroS_ZG_20180906154215.jpg,PKI,MarketWatch,"Shares of PerkinElmer Inc. undefined fell 1.3% in premarket trading Monday, after the diagnostics, life science and food company announced an agreement to...",https://finnhub.io/api/news?id=a370137c3003c1818f9ab36237ca3413a94981ad69838624dc5b474cc7313e52
company,1627282140,PerkinElmer 2Q Profit Lifted by Revenue Growth,69390039,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,PKI,MarketWatch,By Matt Grossman PerkinElmer Inc. on Monday recorded a larger profit year over year in the second quarter as sales rose in both of its business segments. The...,https://finnhub.io/api/news?id=ecfaabe107c18eed17067ffd77864fa6aa00eb953de1b71b8c0e905c7fa812de
