category,datetime,headline,id,image,related,source,summary,url
company,1618591380,Cerner Corp. stock outperforms market on strong trading day,66160802,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. rallied 1.06% to $75.31 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=a69262f1ad30a9dbb2719700ff188c04f4f4eb5c8fb42cfdc3ca15954d3301d6
company,1618578000,Cerner to Release First Quarter 2021 Earnings Results May 5,66423706,https://s.yimg.com/uu/api/res/1.2/7NUZI1Be_26I7G1.JG41DA--~B/aD0yNDA7dz05NzY7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/88d57294f6aa8a991537adc024a67a53,CERN,Yahoo,"KANSAS CITY, Mo., April 16, 2021 (GLOBE NEWSWIRE) -- Cerner Corporation (Nasdaq: CERN) today announced it will release its first quarter 2021 earnings results before the market opens Wednesday, May 5th. Following the release, the company will hold a conference call at 8:00 a.m. CT that can be accessed via dial-in or webcast. On the call, Cerner will discuss its results and outlook and answer questions from the investment community. The call may also include discussion of Cerner developments and other material and forward-looking information about business and financial matters. The dial-in number for the conference call is (678) 509-7542; the passcode is Cerner. The company recommends joining the call 15 minutes early for registration. An audio webcast will be available live and archived on Cerner’s website in the Investor Relations section. About Cerner Cerner’s health technologies connect people and information systems at thousands of contracted provider facilities worldwide dedicated to creating smarter and better care for individuals and communities. Recognized globally for innovation, Cerner assists clinicians in making care decisions and assists organizations in managing the health of their populations. The company also offers an integrated clinical and financial system to help manage day-to-day revenue functions, as well as a wide range of services to support clinical, financial and operational needs, focused on people. For more information, visit Cerner.com, The Cerner Blog, The Cerner Podcast or connect on Facebook, Instagram, LinkedIn or Twitter. Nasdaq: CERN. Health care is too important to stay the same. Media Contact: Misti Preston, Public Relations, (816) 299-2037Investor Contact: Allan Kells, Investor Relations, (816) 201-2445",https://finnhub.io/api/news?id=837ecb40607f21e80e292c46146d94937447566073c7fafa3c4a8cd83f32e833
company,1618563600,Cerner to Release First Quarter 2021 Earnings Results May 5,66462283,,CERN,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ad0611bb57327f7eb8ed781b1538e601989f10c48e539611fff110e38bd5a4e5
company,1618504980,"Cerner Corp. stock rises Thursday, still underperforms market",66157108,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.93% higher to $74.52 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=26963dfc47cb3638f62d906998bc9ee154543e8201fcac0fa64870bb7b4a4c3b
company,1618483200,3 Top Healthcare Stocks to Buy Right Now,66271517,https://s.yimg.com/uu/api/res/1.2/Wdb0Kqoe.QIfbH_PZbTheA--~B/aD05MzM7dz0xNDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/76a16404e041fd93b80fadf039a293b9,CERN,Yahoo,"Veeva Systems (NYSE: VEEV), Cerner (NASDAQ: CERN), and Merck (NYSE: MRK) offer investors different reasons to buy their stocks.  The best stock is one that you're comfortable holding for the long term, avoiding emotional decisions when the market is volatile.  The company was founded on the idea that software built to solve the problems of only one industry could lead to a better product.",https://finnhub.io/api/news?id=6f764035869080695ee8e05e9a4f28cc1695b6a9d6322bac4e0bf8926f2966a0
company,1618477200,Banner Health Selects Phynd (a symplr company) as Enterprise Provider Data Platform,66462286,,CERN,PR Web,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=63bf8ca24c97c0528bc8a56820166cc816da9b62b642f5aedc42beeff5b041ca
company,1618418580,Cerner Corp. stock underperforms Wednesday when compared to competitors,66145181,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 0.26% to $73.83 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",https://finnhub.io/api/news?id=bd91345c10b83aac425b7c3977949163098a3275bcb185b79a9c7f9b6c72165d
company,1618399860,The Top 5 Trades of Jerome Dodson`s Parnassus Fund,66250156,https://static.gurufocus.com/photos/gurus/guru_logo_square.jpg,CERN,GuruFocus,"The Top 5 Trades of Jerome Dodson's Parnassus Fund, Stocks: SBNY,SI,BLI,CERN,WCN,RUN,JKHY,CHRW, Jerome Dodson, release date:Apr 14, 2021",https://finnhub.io/api/news?id=691378f3f5671ff5800409e59f9f82b1f353dc6f7f9f74adf4df14c8677dfcd2
company,1618390800,The International Gaucher Alliance and Kantar Health Launch the GARDIAN Registry to Accelerate the Understanding of Neuronopathic Gaucher Disease,66462294,,CERN,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=781f0032f90d99e30742c3e72830ffe11079d05f1be7b573dfeb19b5473bfe96
company,1618389000,Forget Teladoc - These 2 Underrated Growth Stocks Win No Matter What,66139729,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1245131025/medium_image_1245131025.jpg,CERN,SeekingAlpha,"Rather than chasing highly speculative returns on an unprofitable disruptive company TDOC, we would invest in low-risk proven winners ABC and CERN that are positioned well for success.",https://finnhub.io/api/news?id=9e5796fa6e1ccf394d23e70e17e78c4f7e3448cab9fcf259193011660e847cbb
company,1618265698,Microsoft to Acquire Nuance for $19.6 Billion in Health-Care Bet,66423715,https://s.yimg.com/uu/api/res/1.2/rJd_.QNgNaq8D7b4KVw9aQ--~B/aD0xMzQwO3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_technology_68/cfa9b9efc3b579667cc559ec606a6b90,CERN,Yahoo,"(Bloomberg) -- Microsoft Corp. is buying speech-recognition pioneer Nuance Communications Inc. in an all-cash deal valued at $19.6 billion, gaining artificial-intelligence technology aimed at helping doctors predict patients’ needs and upgrading hospitals’ digital record-keeping.The software giant is offering to purchase Nuance at $56 a share, a 23% premium to Friday’s close, according to a statement Monday, which confirmed an earlier Bloomberg report. The deal marks Microsoft’s largest acquisition since LinkedIn Corp.The transaction value is derived by the $56 a share multiplied by about 350 million fully diluted shares of Nuance, including stock options and stock awards. The acquisition will decrease earnings by less than 1% in the year that begins July 1 and start to add to profit the following year, Microsoft said.Microsoft is tapping the company tied to the Siri voice technology to develop solutions that free doctors from note-taking and better determine health-care needs. It has been working with Nuance for two years on AI software that helps clinicians capture patient discussions and integrate them into electronic health records, and combining the speech technology company’s products into its Teams chat app for telehealth appointments.“The Nuance deal is a strategic no-brainer,” Wedbush Securities analyst Dan Ives wrote in a note Monday. It “fits like a glove into its health-care endeavors at a time in which hospitals and doctors are embracing next-generation AI capabilities,” Ives said, also praising Nuance Chief Executive Officer Mark Benjamin for leading a turnaround that has made his company a “unique asset” for Microsoft.Under Benjamin, Nuance has narrowed its focus and separated peripheral businesses, such as Cerence Inc., the automotive AI unit that was spun off two years ago. It also sold its imaging division to Thoma Bravo’s Kofax for $400 million, and zoomed in instead on partnerships with health-care providers and the biggest electronic medical records companies.Although the companies have partnered for two years, “together we can really bend the curve around health care – really improve the health outcomes and reduce costs,” Microsoft CEO Satya Nadella said in an interview. “Every provider, that’s what they want coming out of this pandemic, they want to look for a trusted partner, in this case the combination of Nuance and Microsoft, to help them.”Microsoft has been trying to make inroads into the health-care sector, selling more cloud software to hospitals and doctors. As AI software gets better at parsing language and predicting medical needs, Nuance and Microsoft may be able to develop technology that searches for certain words in health records to make better suggestions to doctors for patient care. The acquisition is likely to deepen competition between Microsoft and Amazon.com Inc. The retail giant in recent years has pushed to sell its cloud-computing services and Alexa voice software to health-care companies. And Amazon and Alphabet Inc.’s Google are both also investing heavily in the field of artificial intelligence.As of Friday, Nuance’s shares had climbed 3.4% this year, giving the company that laid the groundwork for the technology used in Apple Inc.’s Siri a market value of almost $13 billion. The gain still trailed the 9.9% jump in the S&P 500 Index, while Microsoft added 15%. Microsoft shares were little changed Monday in New York, and Nuance rose 17%.Microsoft expects the deal to close this calendar year, and Nuance’s Benjamin will join Microsoft, retaining the CEO title and reporting to Microsoft cloud chief Scott Guthrie. Nuance’s financial results will be included as part of Microsoft’s intelligent cloud unit.Nuance, whose products include Dragon speech-recognition software, had net income of $91 million on revenue of $1.48 billion for its fiscal year ending Sept. 30., after losing $217 million the previous year.Nuance already has partnerships with large electronic medical records companies like Epic Systems Corp. and Cerner Corp., and Microsoft plans to continue those, Nadella said. The goal is “absolutely not” to try to replace those companies, he said. “If anything we want to double down on our partnership with Epic and Cerner.”Nuance and Microsoft also plan to offer the Dragon Ambient Experience software, used to ease how clinicians document patient care, in other industries where AI tools to turn speech into records can be useful, Benjamin said.Microsoft has also been increasingly focused on health care. In May, the software maker unveiled a package of industry-specific cloud software, and has also hired executives with medical backgrounds and researching machine learning and AI tools for areas including clinical trials.“The more we worked together, the more we realized that we’re solving some of the greatest, most challenging and complex scenarios and speed matters,” Benjamin said in an interview.Coincidentally, one of Microsoft’s Boston-area offices is located right next to Nuance’s headquarters.Still ActiveWith a market value of $1.93 trillion, the most in the world after Apple, Microsoft remains active on the deals front.Last month, Bloomberg News reported that the software giant was in talks to acquire Discord Inc., a video-game chat community, for more than $10 billion. It also bought video-game maker Zenimax Media Inc. for $7.5 billion in cash in a deal that closed this year.The Nuance deal would rank as Microsoft’s second-largest acquisition, behind the 2016 LinkedIn purchase at an equity value of more than $26 billion, according to data compiled by Bloomberg. The company, which had more than $130 billion in cash and short-term investments at the close of last year, said it will continue its stock buyback program, despite spending cash on Nuance.Microsoft entered the artificial intelligence space decades ago with research projects and an early focus by co-founder Bill Gates on finding ways to make it easier for people to speak to computers using plain English.The Nuance purchase will complement efforts in recent years, where Microsoft has assigned thousands of employees to its AI work and released tools customers can use to build applications that understand and translate speech, recognize images and detect anomalies. The company views AI as a key driver of future sales of cloud services.(Updates with analyst’s comment in fifth paragraph.)For more articles like this, please visit us at bloomberg.comSubscribe now to stay ahead with the most trusted business news source.©2021 Bloomberg L.P.",https://finnhub.io/api/news?id=9e4e494f9aa4f040205286909e9049aabc0aac608917fd52945f9e331c087e72
company,1618245780,Cerner Corp. stock outperforms market on strong trading day,66143134,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. advanced 1.07% to $73.57 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=3d96aef0fc1ea6ed1e4167336f108ab194fb4bf2ce00f34b02ddb0de44df0760
company,1618233851,Better Buy: Veeva Systems vs. Cerner,66271523,https://s.yimg.com/uu/api/res/1.2/8AGMLbQ_dZL6MxRIXwPrQQ--~B/aD03MzE7dz0xNDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/81ca1e3f8a46cd0bf471164ab5926129,CERN,Yahoo,"Veeva Systems (NYSE: VEEV) and Cerner (NASDAQ: CERN) represent two different ways to invest in the digitization of the healthcare sector.  Cerner provides health information technology (HIT) services, devices, and hardware to medical facilities.  Veeva, which was founded in 2007, is much younger than Cerner, which was established back in 1979.",https://finnhub.io/api/news?id=23b85c14c94207cf415244310bb4c1082043e830009601f58d5bd6c821d0a52e
company,1618227540,"Triangle Securities Wealth Management Buys KKR Inc, Dominion Energy Inc, Equifax Inc, Sells ...",66251099,https://static.gurufocus.com/photos/gurus/guru_logo_square.jpg,CERN,GuruFocus,"Triangle Securities Wealth Management Buys KKR Inc, Dominion Energy Inc, Equifax Inc, Sells ViacomCBS Inc, Intel Corp, MicroStrategy Inc, Stocks: KKR,D,FB,K,CERN,EFX,SABR,VHT,MO,TT,ACN,MSTR,TIF,CL, release date:Apr 12, 2021",https://finnhub.io/api/news?id=81d72048fea2ba2ded34c01712a79db5c78aa49b798882221ac3cc0c71856d8e
company,1618223580,Cerner (CERN) Shares Cross Above 200 DMA,66462301,,CERN,Dividend Channel,"dividend channel,CERN,",https://finnhub.io/api/news?id=e1b0e630eb3e37c0e79d55dccd3c3021a244c327e0eac3fd0fb2402b3114a72a
company,1618204140,Clarivate appoints Julie Wilson as chief people officer,66258109,,CERN,Thefly.com,Clarivate appoints Julie Wilson as chief people officer CLVT CERN,https://finnhub.io/api/news?id=7228379446c432e2cbe1d9734cc8897354502a5ff138679ce4b18472f907909b
company,1617986580,"Cerner Corp. stock rises Friday, outperforms market",66113190,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.82% higher to $72.79 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=6e5bc2af433104d2df3bcc1932f00bceb12d707a0c101c8babd0ad27c1684e84
company,1617903462,Is CERN Stock A Buy or Sell?,66423723,https://s.yimg.com/uu/api/res/1.2/P7EMD.Vt5wX3aix42FRnVQ--~B/aD02MDA7dz00NTA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/insidermonkey.com/bf3a55ca43f552068e269f4686918fef,CERN,Yahoo,"We at Insider Monkey have gone over 887 13F filings that hedge funds and prominent investors are required to file by the SEC The 13F filings show the funds’ and investors’ portfolio positions as of December 31st. In this article, we look at what those funds think of Cerner Corporation (NASDAQ:CERN) based on that data. […]",https://finnhub.io/api/news?id=2e706e62ee63796cb25c13db3e736f04403f9b5b153385c02cc2e5cce4cb0db0
company,1617900180,Cerner Corp. stock underperforms Thursday when compared to competitors,66108247,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slumped 0.08% to $72.20 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=6689abb1297fbab9ebb40b7d5689a13ae443d08034de4f536a789590d193701a
company,1617871140,7 F-Rated Tech Stocks to Avoid Today,66264012,https://investorplace.com/wp-content/uploads/2019/07/techstock1600.jpg,CERN,InvestorPlace,"Tech stocks can deliver spectacular growth, but when companies face big challenges and shares start sliding, it may be best to avoid them.",https://finnhub.io/api/news?id=90f83d064b65454ab338925eef096ba899a3f0fd895677a7015529e74ce9f3c3
company,1617840000,United States Digital Health Market Insights & Forecast Report 2021-2025 with Potential Impacts of COVID-19 - Surging Adoption of Telemedicine & Rising Depression Rate - ResearchAndMarkets.com,66097776,https://mms.businesswire.com/media/20210408005361/en/371054/23/ResearchAndMarkets_800px.jpg,CERN,businesswire,The,https://finnhub.io/api/news?id=939723af47a296ec22190771954077efba5131241b3a459ca51a0611e2bd420e
company,1617813780,"Cerner Corp. stock rises Wednesday, still underperforms market",66097268,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.10% higher to $72.26 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=d00d0f54d0654ab71cb8ed8ce1afc26b2f6ca9b20bb69da882a2e23437d8f6b5
company,1617727380,"Cerner Corp. stock falls Tuesday, underperforms market",66097269,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. shed 1.45% to $72.19 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=b7ca2e998bf3c1eb4285d7c7a0df335ea5e62e253ccc3deb6e921c9bcae8f0d1
company,1617640980,"Cerner Corp. stock rises Monday, still underperforms market",66075723,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.76% higher to $73.25 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=62f78fe044433c9682b190cb08dbb220e1f5a85e7bf6a8e67e5d51d228289d43
company,1617299904,Cerner Scoops Up Kantar Heath For $375M,66423726,https://s.yimg.com/uu/api/res/1.2/4MrQA3ZmBlWWjplcPc.qFA--~B/aD00MDA7dz02MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/Benzinga/7d191f34f1e767dd30f61a28098d675a,CERN,Yahoo,"Cerner Corporation (NASDAQ: CERN) announced it is acquiring Kantar Health, a Kantar Group division, for $375 million in cash. Kantar Health's life sciences research and consulting solutions will be combined with Cerner's real-world data and technology collection. The Cerner Learning Health NetworkSM client consortium will engage more with life sciences companies for funded research studies. As a result of the transaction closing, the Kantar Health team located worldwide is joining Cerner and will integrate within its Strategic Growth business. The deal includes Kantar Health's research and consulting solutions and global clients. Lynnette Cooke, head of Kantar Health, will continue to lead the team and join the Cerner leadership. Price Action: CERN shares are up 1.7% at $73.1 in the market trading session on the last check Thursday. See more from BenzingaClick here for options trades from BenzingaRoyalty Pharma Buys Royalty Interest In Cabozantinib Products From GSKArbutus Biopharma Stocks Is Trading Higher On Pan-Coronavirus Research Pact© 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.",https://finnhub.io/api/news?id=393b7c8679789ee40b9147334a6a4c31e0ac774c0f20c81765058bd7d242dcf8
company,1617288600,Cerner Finalizes Acquisition of Kantar Health,66423730,https://s.yimg.com/uu/api/res/1.2/7NUZI1Be_26I7G1.JG41DA--~B/aD0yNDA7dz05NzY7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/88d57294f6aa8a991537adc024a67a53,CERN,Yahoo,"Pairing data and research expertise to revolutionize the discovery, development and commercialization of life sciences innovationsKANSAS CITY, Mo., April 01, 2021 (GLOBE NEWSWIRE) -- Cerner Corporation (NASDAQ: CERN), a global healthcare technology company, today announced the acquisition of Kantar Health, a division of Kantar Group, for $375 million in cash, subject to adjustment. Kantar Health’s rich life sciences expertise will be combined with Cerner’s robust collection of real-world data (RWD) and technology and is expected to accelerate innovation in life sciences research and improve patient outcomes worldwide. “The promise of real-world evidence to power drug discovery is right in front of us,” said Donald Trigg, president, Cerner. “Kantar Health is an important next step in building out the capabilities our growing network of provider clients need to fundamentally change the time and cost for clinical trials.” The highly experienced teams at Kantar Health bring deep understanding of the needs of the pharmaceutical and life sciences industry. Their research and consulting solutions, complemented by Cerner’s RWD, position Cerner to help life sciences companies and research organizations with all aspects of the therapeutic lifecycle. The growing Cerner Learning Health NetworkSM client consortium, which today represents 92 million patients and 776 million clinical encounters, will be able to engage more with life sciences companies for funded research studies. A stronger collaboration between providers and the pharmaceutical industry is enabled through this acquisition. It will help researchers generate more health insights and use differentiated RWD assets and expertise to address the most complex clinical research questions. As a result of the transaction closing, the Kantar Health team located around the world is joining Cerner and will be integrated within its Strategic Growth business. This includes Kantar Health’s research and consulting solutions and global clients. Lynnette Cooke, head of Kantar Health, will continue to lead the team and join the Cerner leadership. “Kantar Health and Cerner’s Strategic Growth business have a great deal in common, starting with a vision to advance patient care around the world. Culturally, we share the same values when it comes to how we develop our people, our offer and our client base. I’m excited to continue leading the team as we integrate with Cerner,” said Cooke. “I have great admiration for Cerner’s health technologies and am inspired by their strategic vision for future growth. Our collective capabilities and assets will enable the acceleration of innovation and elevate our expertise in addressing the most complex clinical research questions changing the way healthcare is developed and delivered.” About CernerCerner’s health technologies connect people and information systems at thousands of contracted provider facilities worldwide dedicated to creating smarter and better care for individuals and communities. Recognized globally for innovation, Cerner assists clinicians in making care decisions and assists organizations in managing the health of their populations. The company also offers an integrated clinical and financial system to help manage day-to-day revenue functions, as well as a wide range of services to support clinical, financial and operational needs, focused on people. For more information, visit Cerner.com, The Cerner Blog or connect on Facebook, Instagram, LinkedIn, Twitter or The Cerner Podcast. Nasdaq: CERN. Health care is too important to stay the same. Contacts: Cerner Investor Contact: Allan Kells, (816) 201-2445, akells@cerner.comCerner Media Contact: Stephanie Greenwood, stephanie.greenwood@cerner.comKantar Media Contact: Ed Gemmell, ed.gemmell@Kantar.com All statements in this press release that do not directly and exclusively relate to historical facts constitute forward-looking statements. These forward-looking statements are based on the current beliefs, expectations and assumptions of Cerner's management with respect to future events and are subject to a number of significant risks and uncertainties. It is important to note that Cerner's performance, and actual results, financial condition or business could differ materially from those expressed in such forward-looking statements. The words “expected” and “position”, or the negative of these words, variations thereof or similar expressions are intended to identify such forward-looking statements. For example, our forward-looking statements include statements regarding the future benefits or synergies of the transaction. Factors that could cause or contribute to such differences include, but are not limited to: risks inherent with business acquisitions and integrations, such as difficulties and operational and financial risks associated with integrating Cerner and the acquired business generally and during the COVID-19 pandemic; the occurrence of any event, change or other circumstances that could make closing in a specific country impracticable; risks related to disruption of management time from ongoing business operations due to the transaction and integration; failure to realize the synergies, market opportunities and other benefits expected from the transaction; risk that the assets and business acquired may not continue to be commercially successful; the ability of Cerner and Kantar Health to retain customers and key personnel and to maintain relationships with key suppliers of the acquired business; unexpected costs, charges or expenses resulting from the transaction or the integration; litigation or claims relating to the transaction or the acquired assets and business; and the extent to which the COVID-19 pandemic and measures taken in response thereto could adversely affect the business acquired and the assumptions management has used in its evaluation of the transaction. Additional discussion of these and other risks, uncertainties and factors affecting Cerner's business is contained in Cerner's filings with the Securities and Exchange Commission. The reader should not place undue reliance on forward-looking statements, since the statements speak only as of the date that they are made. Except as required by law, Cerner undertakes no obligation to update or revise forward-looking statements to reflect changed assumptions, the occurrence of unanticipated events, or changes in our business, results of operations or financial condition over time.",https://finnhub.io/api/news?id=6e8b83cbc337e95457c482bdfe270d9ae51963db628c5b47d8647fb6300df791
company,1617285480,Cerner Scoops Up Kantar Heath For $375M,68961367,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/pharma_14.png,CERN,Benzinga,"Cerner Corporation (NASDAQ: CERN) announced it is acquiring Kantar Health, a Kantar Group division, for $375 million in cash.
Kantar Health's life sciences...",https://finnhub.io/api/news?id=8389952451235dbf12a034b63317faca71e1b20c7c1d36b5b64ec8fbdad16b66
company,1617274200,Cerner Finalizes Acquisition of Kantar Health,66462313,,CERN,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=790c1eb9152852747b01a239782aae3542ebc38e1c07155e8fefe552da8e5c7f
company,1617273240,7 Tech Stocks Becoming Healthcare Stocks,66271339,https://investorplace.com/wp-content/uploads/2016/04/healthcaremsn.jpg,CERN,InvestorPlace,Covid-19 has meant many tech stocks now put more resources in healthcare. These technology shares deserve to be on your radar.,https://finnhub.io/api/news?id=728475f70e8a6a3c134660031007ac57d1560fa095279fa0e04a46669ad1c8d2
company,1617270720,Cerner finalizes acquisition of Kantar Health for $375M in cash,66462322,,CERN,Thefly.com,Cerner finalizes acquisition of Kantar Health for $375M in cash CERN,https://finnhub.io/api/news?id=a63e806af78664117520ac918d407b039ed84c71b3e7f3e333fc4945e3e2a224
company,1617235200,Cerner’s Billion Dollar Big Data Bet,66027824,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6065dc868eb5d9f0b519303b%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D4292%26cropY1%3D109%26cropY2%3D2523,CERN,https://www.forbes.com,The healthcare technology company is building out a business aimed at the life sciences industry to use data to speed up the time and cost of clinical trials.,https://finnhub.io/api/news?id=50b1e2c80aef6e07f3da75df5e8a6b808e6cd6553ba023ebdf064d178166a712
company,1617208980,"Cerner Corp. stock rises Wednesday, still underperforms market",66010467,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.34% higher to $71.88 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=9fdfc78034f56d9147436b56f3e0ef68fc348a612c6be1ae66e14b708958a815
company,1617122580,Cerner Corp. stock underperforms Tuesday when compared to competitors,65986651,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. slid 1.17% to $71.64 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=ef356448a31d6a4e90fce658415dac7ede9672d1df0fdf88876cddd806934bd6
company,1617050454,Lawsuit: Cerner systems’ failure drove Astria Health into bankruptcy,65999884,https://medcitynews.com/uploads/2016/12/GettyImages-468847392.jpg,CERN,https://medcitynews.com,"The Washington-based health system has filed a lawsuit against EHR giant Cerner saying it intentionally misrepresented its products and services. Cerner's systems did not operate as promised, leading to severe cash collection issues at Astria Health and forcing it into bankruptcy in 2019, the suit alleges.",https://finnhub.io/api/news?id=a5f970b87416228b7b02b493f415383097426281ed9f9d3c79d865405c32e113
company,1617036180,"Cerner Corp. stock rises Monday, outperforms market",65482706,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.08% higher to $72.49 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow...",https://finnhub.io/api/news?id=7b9ad6cb5e3666b5c852ece5ede24ec76f45822201a1f007e778a6fc7d13de69
company,1617026882,Allscripts' (MDRX) Sunrise Platform Picked by Mercy Iowa City,66401558,https://s.yimg.com/uu/api/res/1.2/L9eJJs9vunkZAxNKXzl47g--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/f1ab23713eb4abd14ac0da3ac5667420,CERN,Yahoo,"Allscripts' (MDRX) Sunrise platform gets selected by Mercy Iowa City, thereby enabling the former to help in delivering better patient outcomes and accelerating the future of healthcare.",https://finnhub.io/api/news?id=c6f155a3ffd3400be4e8028148aafea1f42fc0c4677ce2d5505be56ee2fd59cb
company,1616984040,Cerner Stock Shows Every Sign Of Being Fairly Valued,66462325,https://static.gurufocus.com/photos/gurus/guru_logo_square.jpg,CERN,GuruFocus,"Cerner Stock Shows Every Sign Of Being Fairly Valued, Stocks: CERN, release date:Mar 29, 2021",https://finnhub.io/api/news?id=0791841666c414ed74fba204d48c63a6c67b34af340607fca3b14d4f34c1256f
company,1616937690,Industry clouds could be the next big thing,65990926,https://venturebeat.com/wp-content/uploads/2021/03/industry_could.jpg?w=1200&strip=all,CERN,https://venturebeat.com,"Industry clouds are collections of cloud services, tools, and applications optimized for the most important use cases in a specific industry.",https://finnhub.io/api/news?id=fd06fbd301f0210e92091f4d0e4d6dfde129f0243f5e26fc4d3f58b707c4eaec
company,1616776980,"Cerner Corp. stock rises Friday, still underperforms market",65174025,https://images.mktw.net/im-220105/social,CERN,MarketWatch,"Shares of Cerner Corp. inched 0.21% higher to $72.43 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=7330509e37f1d433b1e9c7f0ec91641d5a40a5b75110ac38653d3f4643a0b003
