category,datetime,headline,id,image,related,source,summary,url
company,1628238290,High Yield Stock Watchlist - August 2021,69540163,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/639811602/medium_image_639811602.jpg,OMC,SeekingAlpha,There are 15 stocks on my high yield watchlist for August 2021. Seven of the stocks on my watchlist are currently undervalued based on dividend yield theory.,https://finnhub.io/api/news?id=6c7fee24e6e7fec8bdc2131bdcb5d55679e47745516afdeadc3f2580aa5e0fc9
company,1628183580,Omnicom Group Inc. stock outperforms market on strong trading day,69573705,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. advanced 2.88% to $73.58 Thursday, on what proved to be an all-around positive trading session for the stock market, with the...",https://finnhub.io/api/news?id=6f6ed928196edbe169bbf1be440b94bc568a133e9a3970218e467b06a310f704
company,1628180644,"Aptiv's (APTV) Q2 Earnings Miss Estimates, Revenues Beat",69526225,https://s.yimg.com/uu/api/res/1.2/83Sk97VP4SuMOm1RO0y8OA--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/b17dbaf5d77e9df7482b9e65766f145d,OMC,Yahoo,Aptiv's (APTV) second-quarter 2021 revenues increase year over year.,https://finnhub.io/api/news?id=9c65f1dbe868cad47d1a82df0f748f22e530497384ae38cd0513dc5b5bde7311
company,1628170200,Marina Maher Communications Propels Global Expertise Forward with the Elevation of Rema Vasan to Global President,69514247,https://s.yimg.com/uu/api/res/1.2/4OPMxZ8Aby7GWnEbHmuelg--~B/aD0xODk7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/93cf43255fc812f7461ac9eb3f6a6b30,OMC,Yahoo,"Marina Maher Communications (MMC), a next-gen communications agency and PRovoke Agency of the Decade, today announced the elevation of President Rema Vasan to Global President, effective immediately. Building on a 38-year legacy of continuous evolution, MMC created this role to address the critical client demand for a digital-first, global perspective, and further the agency's sustained growth across consumer, corporate and healthcare categories.",https://finnhub.io/api/news?id=b85965abad1c334d5d6b17c5158a6937dfeab2be917f212cd0789902e95d2cad
company,1628168580,Omnicom's Credera Launches Amazon Center of Excellence to Innovate and Transform the Digital Customer Experience,69514248,https://s.yimg.com/uu/api/res/1.2/BrA5_SdbmVeYn29PHeGANw--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/5d5cb0cbdb479a802625c03135573584,OMC,Yahoo,"Credera, a global boutique consulting firm focused on strategy, transformation, data, and technology, today announced the launch of a new Amazon Center of Excellence to serve clients with innovative solutions at the intersection of digital transformation and digital customer experience.",https://finnhub.io/api/news?id=9adf20ec6bb9acf82f8ef36757682ce8101e3d59e614b6e57116ffc0f687c4e5
company,1628155800,Marina Maher Communications Propels Global Expertise Forward with the Elevation of Rema Vasan to Global President,69518308,,OMC,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=994e50de72f621eddc375e1183621c418d65e073d5958e3043a9316d673d71ac
company,1628154180,Omnicom's Credera Launches Amazon Center of Excellence to Innovate and Transform the Digital Customer Experience,69518309,,OMC,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=899326222e553eae2a3fa7225605fabc62cf026e811253abdbbbfbe10ebae9f3
company,1628097240,Omnicom Group Inc. stock underperforms Wednesday when compared to competitors,69573706,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. slipped 1.85% to $71.52 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=bbf6cfdaf01b45ee3d33f78b3f952402545bdc638464bdbef6a420a30d54cb92
company,1628091363,Booz Allen (BAH) Stock Down 4% Despite Q1 Earnings Beat,69498677,https://s.yimg.com/uu/api/res/1.2/ShfhwtDyA2WzDBKdAL7M8Q--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/6f2cab89bf2cbad1966358e04258e202,OMC,Yahoo,Booz Allen Hamilton's (BAH) first-quarter fiscal 2022 earnings and revenues improve year over year.,https://finnhub.io/api/news?id=e0c8d8f5798029f4f963baf95bd6e7d3a54c2fc6a0bca34cd35159b472739175
company,1628082900,Omnicom Group Announces Leadership Appointments at the DAS Group of Companies (DAS),69489223,https://s.yimg.com/uu/api/res/1.2/nQasuHfzUniowd.FVf0RMA--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/a787f33646cfa55a42a0b93c1dec1d9d,OMC,Yahoo,Omnicom Group Inc. (NYSE: OMC) today announced two leadership appointments at the DAS Group of Companies (DAS). Michael Larson has been promoted to CEO of DAS and John Doolittle has been named CEO of the newly formed Communications Consultancy Network (CCN). Both CEOs will report into Dale Adams who remains Chairman of DAS. The appointments are effective immediately.,https://finnhub.io/api/news?id=1f0e2624df3ca30bdfe2c8fcb344a476a943801f6d994d90a38551861b6fa3ef
company,1628068500,Omnicom Group Announces Leadership Appointments at the DAS Group of Companies (DAS),69491727,,OMC,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=85cf20620c64227bf408749980f10ff20545f9169b1fe2e9f0e5a6a18a0beed5
company,1628010840,"Omnicom Group Inc. stock falls Tuesday, underperforms market",69501219,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. dropped 0.21% to $72.87 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=28b37fc494bbdbd51fd6c9c8851efc994a6f1ecb8b1444fd20baf5ad6a14926a
company,1627999322,"FTI Consulting (FCN) Beats on Q2 Earnings, Ups 2021 View",69473348,https://s.yimg.com/uu/api/res/1.2/tJSJwSl7HgelhE.c44Ah1w--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/b6d51ee4557eb00251dc69bec76daaed,OMC,Yahoo,FTI Consulting's (FCN) second-quarter 2021 results benefit from acquisition-related revenues and operating income.,https://finnhub.io/api/news?id=f58355b2483f4abcbf5b4b9f69c9f3cefdc484407980b419ffe60b3dc3118f13
company,1627924440,Omnicom Group Inc. stock outperforms competitors on strong trading day,69463505,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. inched 0.27% higher to $73.02 Monday, on what proved to be an all-around dismal trading session for the stock market, with the...",https://finnhub.io/api/news?id=67bf4a4a8287588d2755309ce21ad8e55b59cb883ddd71017738c0e7283dd924
company,1627892657,July 2021 Portfolio Update - $1.25M And Growing,69446041,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1257805716/medium_image_1257805716.jpg,OMC,SeekingAlpha,"A major milestone was reached when my portfolio crossed over into $1.25M in total, less than 5 months after reaching my first million. Know my plans for the remainder of 2021.",https://finnhub.io/api/news?id=63c0078e5cb7aa91624655edb39755e03f2ccab4b21e6c6a5a6d24837d47bc69
company,1627718010,6 Ideal Reliable Retiree Dividend Equities For August,69418566,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1285226041/medium_image_1285226041.jpg,OMC,SeekingAlpha,Kiplinger Investing frequently lists retirement tips. Top ten reliable retiree dividend stocks boasted net projected gains from 11% to 28.95% for August.,https://finnhub.io/api/news?id=27d54a840f7d02762dcb14111be7d2a48ea1fe8a8f576faadbd08dea1cf3af06
company,1627665725,"WEX's Q2 Earnings and Revenues Beat Estimates, Increase Y/Y",69415341,https://s.yimg.com/uu/api/res/1.2/ROqiqZyLZjJwRh5R8itrhQ--~B/aD00MTM7dz02MjA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/43ed1399866728c3173aecfd339d097a,OMC,Yahoo,WEX's (WEX) second-quarter 2021 revenues benefit from segmental strength.,https://finnhub.io/api/news?id=dece93767725454663480a21f55b84f0a0559bde188621933c6d6f980ff3e007
company,1627665180,"Omnicom Group Inc. stock falls Friday, underperforms market",69463508,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. dropped 0.56% to $72.82 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=4788e9356f8e17c25ff0d1d0dda124c3d8fa4ae5e4e619a8527beb0a30022403
company,1627656180,DDB Latina Is Named Best Creative Network Of The Year At Crema Ranking,69407049,https://s.yimg.com/uu/api/res/1.2/sCzhZjY7yC6aaJyHflNUKg--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/ebb9d6e229e6ada506eba0a89ca1fffe,OMC,Yahoo,"DDB Latina has been named Best Network of the Year for the second time in the last eight months according to the Crema Ranking, organized by Adlatina. The publication takes into account both creative results and effectiveness rankings at international and regional festivals including Cannes, Clio, One Show, D&AD, El Ojo, and Effie Latam.",https://finnhub.io/api/news?id=3949fbd038c2e4104de4227c262a7eb22272c07596dbca6ef2d42496a4c77507
company,1627641780,DDB Latina Is Named Best Creative Network Of The Year At Crema Ranking,69409393,,OMC,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=87b5481c757e5e9f0cc1111f70dc3de70f4743dbb3eee50152206c368e7879fc
company,1627578840,Omnicom Group Inc. stock outperforms market on strong trading day,69463509,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. inched 0.56% higher to $73.23 Thursday, on what proved to be an all-around positive trading session for the stock market, with...",https://finnhub.io/api/news?id=c57fb815617104b7f4a70592c70e580b5b21249ec4f7a9e6acfdbb4323be5587
company,1627492440,Omnicom Group Inc. stock underperforms Wednesday when compared to competitors,69463510,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. slid 0.88% to $72.82 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=c62582af4dde7d32f5524236efca61a4eb6bd5289ca41c4b5d78b08c58db39b6
company,1627487583,Rollins' (ROL) Q2 Earnings & Revenues Surpass Estimates,69369686,https://s.yimg.com/uu/api/res/1.2/k801.RUJ07Ee7atwPd.DSQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/f54f709ae65e32f6086a21eeef8d44f3,OMC,Yahoo,Rollins' (ROL) second-quarter 2021 earnings and revenues increase year over year.,https://finnhub.io/api/news?id=740310d0f5ef8144c0108330c832c4c92b07e0a3faefc5ab09cda817df5c7663
company,1627477200,New Report By Sparks & Honey Explores The Five Biggest Shifts For The Post-Pandemic Organization Centered On Equity As The Solution,69369687,https://s.yimg.com/uu/api/res/1.2/VKZivSQd1kWQZlp1T_Rdxg--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/globenewswire.com/29c02d90365100e4a2e61ed5c79b710e,OMC,Yahoo,"Consultancy Outlines Blueprint For How To Build A More Resilient Organization That Can Withstand the Next Cultural Disruption The Equity Effect The Equity Effect NEW YORK, July 28, 2021 (GLOBE NEWSWIRE) -- sparks & honey, Omnicom’s (NYSE:OMC) cultural intelligence consultancy, today announced the release of its latest report, The Equity Effect: Principles for The Post-Pandemic Organization. In the report, sparks & honey explores several principles gleaned from the pandemic which revealed vast di",https://finnhub.io/api/news?id=471a6c155f959779c3732f67d375bab60a870c3ec5d19503d9f34f84802f3039
company,1627468740,"KAMES CAPITAL plc Buys NVIDIA Corp, First Republic Bank, Nike Inc, Sells Bottomline Technologies Inc, Haemonetics Corp, Albemarle Corp",69365855,,OMC,GuruFocus,,https://finnhub.io/api/news?id=712c9b044c84dc051323e4e2ba818c1828d413932afa93f3b729b738feac7ab1
company,1627462800,New Report By Sparks & Honey Explores The Five Biggest Shifts For The Post-Pandemic Organization Centered On Equity As The Solution,69366911,,OMC,GlobeNewswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c667000e316a12dc6ac0913b52682b301d301bd548639c7351c328c6ba5d3598
company,1627405980,Omnicom Group Inc. stock outperforms market on strong trading day,69359288,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. inched 0.27% higher to $73.47 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the...",https://finnhub.io/api/news?id=f6ad51b7f84de21b38579622e8dbf40700f4a4bc8b49d572ab5ee823bc744771
company,1627404004,"Xerox's (XRX) Second-Quarter Earnings Beat, Increase Y/Y",69341326,https://s.yimg.com/uu/api/res/1.2/VVFQ_DrlHHazEgTghrDULQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/813db8f43658a2ea20c8c133c3cab30b,OMC,Yahoo,Xerox's (XRX) second-quarter 2021 earnings and revenues increase year over year.,https://finnhub.io/api/news?id=20065721b42a508672d2c30783364ebd1c47b9eda7ab5b23b66816e51711fba4
company,1627319580,Omnicom Group Inc. stock outperforms market on strong trading day,69359289,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. advanced 1.34% to $73.27 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=c75979fa728a24d06ca27ff7940cae484fb37e3dd2abe76764e1227a34091d35
company,1627073071,Wall Street Breakfast: What Moved Markets (Podcast),69300260,https://static3.seekingalpha.com/assets/podcasts/wsb-d57bf915fd82bac19817953c2e226c7610de9fc3a36c166d7c276e18e86311ea.png,OMC,SeekingAlpha,"Four straight days of gains had the Dow Jones Industrials Average broaching 35,000 whilst the S&P 500 and Nasdaq also closed at record highs.",https://finnhub.io/api/news?id=66949dd09afb2a67ea8c92e671ebbe0298a7a7a76b9dc0893956d1c7d7b3118c
company,1627060380,"Omnicom Group Inc. stock rises Friday, still underperforms market",69302596,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. inched 0.42% higher to $72.30 Friday, on what proved to be an all-around great trading session for the stock market, with the...",https://finnhub.io/api/news?id=b4d5504a7cf9c67f3821a9ce356cf404c38c8dd17ed40ce5364f814d61e6bc31
company,1627058436,"Stocks Rebound From Monday's Sell-Off, Close At Record Highs: What Moved Markets This Week",69297566,https://static.seekingalpha.com/uploads/2021/7/23/rebound_7.24.jpg,OMC,SeekingAlpha,Stocks rallied this week after some dramatic selling on Monday. Four straight days of gains had the Dow broaching 35k while S&P 500 and Nasdaq also closed at record highs.,https://finnhub.io/api/news?id=0731a30b339a64ad0d1b20212aaffbaa405471d8ab2eb23e478d414aa3bc5e66
company,1626973980,Omnicom Group Inc. stock underperforms Thursday when compared to competitors,69302598,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. slipped 2.31% to $72.00 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the...",https://finnhub.io/api/news?id=4f540dddfd81b9b9ce9b18c0f233455569bdd0c3965655aadf9606e0c9ba8bae
company,1626947747,Are Investors Undervaluing Omnicom Group Inc. (NYSE:OMC) By 44%?,69274383,,OMC,Yahoo,In this article we are going to estimate the intrinsic value of Omnicom Group Inc. ( NYSE:OMC ) by projecting its...,https://finnhub.io/api/news?id=6ba83b6d06863b382fa96bfa0b02feca85ad88e5e1a501ed37b204852891c6f6
company,1626946432,Omnicom Is A Buy Following The Dip,69266397,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/867875556/medium_image_867875556.jpg,OMC,SeekingAlpha,Omnicom Group recently suffered a small dip in valuation. Here’s why I believe OMC's current valuation has an upside of more than 10% p.a.,https://finnhub.io/api/news?id=3436db17d1a912b782f182195ed77a6de988fc99f56104e406c334fc7353123f
company,1626887580,Omnicom Group Inc. stock outperforms market on strong trading day,69302599,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. inched 0.86% higher to $73.70 Wednesday, on what proved to be an all-around great trading session for the stock market, with the...",https://finnhub.io/api/news?id=2bae5951061d074f59f009ff3f58fe418709569d0b631475ffc5c837e0be95ad
company,1626884940,Omnicom Group Inc. Declares Dividend,69267182,,OMC,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=dc969b68337bdf858be40c2b72a62eb3de8b98469bd4f20605c3d2b96ccee9a8
company,1626869100,"TracyLocke Named la Madeleine Strategic and Creative Agency, Expanding Food Service Center of Excellence",69247130,https://s.yimg.com/uu/api/res/1.2/QCnEitfbM5oJbSWQjTx.AA--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/15c6b359a9ef1af92fbaaaab008ec392,OMC,Yahoo,"TracyLocke, leading commerce and communications agency, was named Strategic and Creative Agency of Dallas-based restaurant chain la Madeleine. This win supports the continued growth of TracyLocke's food service center of excellence, which currently includes work with PepsiCo, Pizza Hut and Godiva. TracyLocke sister agency, Haygarth U.S., was also named In-Store Marketing and Merchandising Agency for CKE Restaurants.",https://finnhub.io/api/news?id=2a58b00d45ac3676cf6408cb7b56d392ab1919a2308bce373f495ae70dcaca8e
company,1626868201,Advertising shows signs of surging recovery as holding companies report earnings,69254353,https://image.cnbcfm.com/api/v1/image/106914403-1626880902369-gettyimages-1220598148-rafael_henrique-16062020-2284.jpeg?v=1626880982,OMC,CNBC,"The pandemic caused an immediate pullback in ad budgets in 2020, with certain areas like travel remaining slow throughout the year.",https://finnhub.io/api/news?id=e0a08b0aaf1b47836720ece29a188fad09eb7979eb6d7c071a046110bd9edd96
company,1626864900,"IPG Posts Revenue Gains, Boosts Outlook for 2021",69270852,https://images.wsj.net/im-372764/social,OMC,DowJones,"Interpublic Group boosted its outlook for organic revenue growth this year, an indication that the company doesn’t expect the pandemic to hamper its performance.",https://finnhub.io/api/news?id=8429b3c6b1c9dae60b1bd7e07c9ece7671ee9fbb04bdcede665335aa0dd2e499
company,1626854700,"TracyLocke Named la Madeleine Strategic and Creative Agency, Expanding Food Service Center of Excellence",69248630,,OMC,PR Newswire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=323f1d164d64dc3393e804b50c50754b852fa5f8070b9eedaf3400e93216b824
company,1626802232,Omnicom Group inc (OMC) Q2 2021 Earnings Call Transcript,69232945,,OMC,Yahoo,"OMC earnings call for the period ending June 30, 2021.",https://finnhub.io/api/news?id=bf842f4349d201f796225beb94d15a143ba6e689835324c0703c2cbaaab3c20e
company,1626801180,Omnicom Group Inc. stock underperforms Tuesday when compared to competitors,69302601,https://images.mktw.net/im-220105/social,OMC,MarketWatch,"Shares of Omnicom Group Inc. slipped 4.31% to $73.07 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=4affe2a2b5347f82e018fc4f5b3086b3c71b4c9cf4fb6d8f3f47d4b3c0b2d98f
company,1626798368,Omnicom Group Enters Oversold Territory,69243273,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?1948649088,OMC,Nasdaq,"The DividendRank formula at Dividend Channel ranks a coverage universe of thousands of dividend stocks, according to a proprietary formula designed to identify those stocks that combine two important characteristics — strong fundamentals and a valuation that looks inexpen",https://finnhub.io/api/news?id=b6d84405608481ea1c6ec4cc08029fc280ec5b47aa10010147a36df242d6d13f
company,1626791102,"Omnicom (OMC) Q2 Earnings Surpass Estimates, Increase Y/Y",69232946,https://s.yimg.com/uu/api/res/1.2/VVFQ_DrlHHazEgTghrDULQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/813db8f43658a2ea20c8c133c3cab30b,OMC,Yahoo,Omnicom's (OMC) second-quarter 2021 earnings and revenues increase year over year.,https://finnhub.io/api/news?id=ead105a3a996e6992554dc52166ddaed7fe36e37afe88ac7390bba918d196b2b
company,1626787832,Omnicom Group inc (OMC) Q2 2021 Earnings Call Transcript,69243274,https://www.nasdaq.com/sites/acquia.prod/files/2019-05/0902-Q19%20Total%20Markets%20photos%20and%20gif_CC8.jpg?419353567,OMC,Nasdaq,Image source: The Motley Fool.,https://finnhub.io/api/news?id=0401cc913b214b98d75dc2c2f0fd09b562be615bcd1bb75addf3faaf73fd255a
company,1626784442,"Omnicom Group (OMC) CEO, John Wren on Q2 2021 Results - Earnings Call Transcript",69229068,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,OMC,SeekingAlpha,"Omnicom Group Inc. (NYSE:OMC) Q2 2021 Earnings Conference Call July 20, 2021 8:30 am ET Company Participants John Wren - Chairman, Chief Executive Officer Philip Angelastro - Executive Vice...",https://finnhub.io/api/news?id=6891322c38e125acb310d8e387a343cb07c1c0a378e962f52fccc40cfd99cebb
company,1626783000,"NFL taking big part of advertising in-house, Business Insider reports",69248631,,OMC,Thefly.com,The NFL is taking a large... OMC,https://finnhub.io/api/news?id=2ab0070803c256ce7baba849276d50f33fd8ab832ec8c2aab93a67d4fb40c820
