category,datetime,headline,id,image,related,source,summary,url
company,1628701080,"Hess Corp. stock rises Wednesday, still underperforms market",69636540,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. inched 0.23% higher to $72.78 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=e77ac20a16aedf115541c2bd5cd75d08412e1235db72b37da1bf25c77a358c14
company,1628680455,Hess Corporation: High Tech Growth Pace At An Oil Company Price,69616562,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/117271222/medium_image_117271222.jpg,HES,SeekingAlpha,"The demand for oil is very likely to grow. Hess, therefore, has a very bright future given the Guyana partnership with Exxon Mobil. Here is my full stock analysis of HES.",https://finnhub.io/api/news?id=4523281e62b94f798e7335eeed91f83b58a36c2459165b671b7ddc7f2dfb9c61
company,1628614680,Hess Corp. stock outperforms market on strong trading day,69609098,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. advanced 1.35% to $72.61 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=8ebad50ffd97d4031919981d3eb5bd85e3beb9210a8fb5ea0eff0f80677eb06e
company,1628602261,Phillips 66 (PSX) to Acquire 16% NOVONIX Stake for $150M,69599992,https://s.yimg.com/uu/api/res/1.2/NWYG6EJEFwoaUUCLfv3k3w--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/e9db32ca53f10a8ac980b469b680597c,HES,Yahoo,Phillips 66's (PSX) latest deal with NOVONIX is another milestone for the refining and marketing company toward investing in low-emission future.,https://finnhub.io/api/news?id=546d3faa15a39229a5dabc19c0b030b17f80557cf2c1040c1e9a19a30b53330a
company,1628589435,Hess Corporation: It Is All About The Guyana Potential,69594700,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/618632744/medium_image_618632744.jpg,HES,SeekingAlpha,"Hess Corp's 2Q21 revenues rose to $1,598 million. With its low cost of supply and industry-leading financial returns, the Stabroek block in Guyana remains a top priority. Read more here.",https://finnhub.io/api/news?id=e3611d69b91a79026753e3307410de1573715527b7deb9c32db9a35a36945d55
company,1628528280,"Hess Corp. stock falls Monday, underperforms market",69609099,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. slid 2.05% to $71.64 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=9a8cab0c7589606058825bf19a65b779ea74bff5e1c7e9d62df748a432e20639
company,1628269080,Hess Corp. stock underperforms Friday when compared to competitors,69609100,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. slumped 0.08% to $73.14 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=39a20ae4cbd8a592a85e21a154fac959a60747784a8b22affb0e3435bf283425
company,1628182680,"Hess Corp. stock rises Thursday, outperforms market",69609101,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. advanced 1.85% to $73.20 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=6b7d3792254d851c81cb692c3ee9b7f0a6c0ab5d55a3e4c8fe8ee00180c36aa6
company,1628096280,"Hess Corp. stock falls Wednesday, underperforms market",69506182,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. shed 4.15% to $71.87 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=d53fbcaa792996fa6442e651468d49ac918f923b173dfd3f4a948527604afd0d
company,1628009880,Hess Corp. stock outperforms market on strong trading day,69501255,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. rose 1.63% to $74.98 Tuesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=f8ced70697fe2d3fa60e617a196391fbc517586ec632ffe5d4b8f63bbd83f1a4
company,1627923480,Hess Corp. stock underperforms Monday when compared to competitors,69501256,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. slid 3.48% to $73.78 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=cd21fa6cb2e518b7e4bc4d2bd9adb471fbabaf9721ee095c67a0c24fb916ed3a
company,1627902431,4 Must-Buy Efficient Stocks to Build a Powerful Portfolio,69446353,https://s.yimg.com/uu/api/res/1.2/zmoJN6wa50FLkBP_Pycpvg--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/8416ac9fde0ef2eb53d31e00e785e189,HES,Yahoo,"Apple Inc (AAPL), Boyd Gaming (BYD), AutoNation (AN) & Hess (HES) at present have solid efficiency level, and are thus expected to provide stellar returns.",https://finnhub.io/api/news?id=949a874414313cbdcb01ba78403f2525607d77c8d16c471dacd0a7ce2f7f7575
company,1627724042,Hess Corporation (NYSE:HES) On The Verge Of Breaking Even,69424012,https://s.yimg.com/uu/api/res/1.2/YbZfB0swF4KwgBIHqqdycQ--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/da713992716ec87035eff27f58858a3e,HES,Yahoo,"With the business potentially at an important milestone, we thought we'd take a closer look at Hess Corporation's...",https://finnhub.io/api/news?id=58598cca9de1355227567c89cd0f197d10e3dbd085ce7e9014a2739ebf20d021
company,1627664280,"Hess Corp. stock falls Friday, underperforms market",69501257,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. shed 1.57% to $76.44 Friday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=703ac36a49999b48447bc2efc50c7c4e95194f72d12613c4be9b7fabaec82e18
company,1627610254,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q2 2021 Update,69402346,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/186805810/medium_image_186805810.jpg,HES,SeekingAlpha,Fisher’s 13F portfolio value increased from ~$142B to ~$159B in Q2 2021. The Vanguard Intermediate-Term Corporate Bond ETF stake was increased substantially this quarter.,https://finnhub.io/api/news?id=7fa515cf2040551d5720e2ed6e6cc083a9a2c81f75b0eff7bc14b0f3fa49ef76
company,1627577880,"Hess Corp. stock rises Thursday, still underperforms market",69501258,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. inched 0.22% higher to $77.66 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=3d024d56ffc7ed1d673d7a6e328df25e6d33b5416d6471d073a2937a9d68d148
company,1627577849,Hess Corporation 2021 Q2 - Results - Earnings Call Presentation,69390748,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,HES,SeekingAlpha,The following slide deck was published by Hess Corporation in conjunction with their 2021 Q2 earnings call.,https://finnhub.io/api/news?id=ae4a227b751b7c6221be936dd2a6fa17b8735f3c794d0789be066fcb1cbbb043
company,1627545960,"Thursday’s Top Analyst Upgrades and Downgrades: Boeing, Campbell’s, Dick’s, Hess, iRobot, Robinhood, Spotify, Tesla, Zoom Video and More",69378704,https://247wallst.com/wp-content/uploads/2018/07/stock-market.jpg,HES,247WallSt,"Thursday's top analyst upgrades and downgrades included Boeing, Campbell's Soup, Dick's Sporting Goods, Hess, iRobot, Robinhood Markets, Spotify, Tesla and Zoom Video Communications.",https://finnhub.io/api/news?id=7183be31bdfa6cec93f3a1e8985d2d0beda4d6d9fff8e89c323c79d93af930c8
company,1627504278,Hess Corporation (HES) Q2 2021 Earnings Call Transcript,69383203,,HES,Yahoo,"HES earnings call for the period ending June 30, 2021.",https://finnhub.io/api/news?id=bea9505e98ce9e6c509a8714ca8aa1e022e056f07b0b7ef6941b6a1abe840dca
company,1627491480,Hess Corp. stock outperforms competitors on strong trading day,69501259,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. rose 4.63% to $77.49 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=3d863adda5ba05c4c76ea0a21e598e209b2f7ccbec9b16fe71d73ca02f76a045
company,1627489146,Hess Corporation (HES) CEO John Hess on Q2 2021 Results - Earnings Call Transcript,69369777,https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,HES,SeekingAlpha,"Hess Corporation (NYSE:HES) Q2 2021 Earnings Conference Call July 28, 2021 10:00 am ET Corporate Participants Jay Wilson - VP, Investor Relations John Hess - Chief Executive Officer Greg...",https://finnhub.io/api/news?id=d57dd9212ebae0084e8a0186e3614fbd8e9f7ada46986b862ff58e20d0d801cc
company,1627488000,Exxon Makes Another Major Oil Discovery Offshore Guyana,69383204,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,HES,Yahoo,"ExxonMobil and its partner Hess Corporation have made another significant crude oil discovery offshore Guyana, the U.S. supermajor said on Wednesday",https://finnhub.io/api/news?id=0c7afd931bbdde74fad84062eb7e1efc08e9a626cc4509b098c257368e2bb59d
company,1627485603,"Hess (HES) Beats on Q2 Earnings, Discovers New Oil in Guyana",69367023,https://s.yimg.com/uu/api/res/1.2/xsfgHLFOH4SJxGy0_IRbEQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/0f6dcc01e9d7bc8ac38736bd34876421,HES,Yahoo,Hess' (HES) strong second-quarter results are supported by higher commodity price realizations.,https://finnhub.io/api/news?id=7242f193c8f4ec77ec85bd4875fb5db530307aeec4b394cb5bc1f27ac78bd113
company,1627476912,Hess (HES) Surpasses Q2 Earnings and Revenue Estimates,69383206,https://s.yimg.com/uu/api/res/1.2/eeFsK50..hTdRBoBNDEyoA--~B/aD03MTE7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/d2f7ed3d1940141716bfd200f5c94c6b,HES,Yahoo,"Hess (HES) delivered earnings and revenue surprises of 26.32% and 5.99%, respectively, for the quarter ended June 2021. Do the numbers hold clues to what lies ahead for the stock?",https://finnhub.io/api/news?id=26de14de31ea75f40da21cc3541e3f00f1d94641d58694dadeeac67c00131c8f
company,1627474160,"UPDATE 2-Hess Corp to add rig in Bakken basin, beats profit estimates",69360028,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,HES,Yahoo,"U.S. oil producer Hess Corp said on Wednesday it planned to add a rig in North Dakota's Bakken basin in September, after topping estimates for second-quarter profit on a rebound in crude prices.  U.S. crude prices rose about 25% in the second quarter to trade at $70 at the end of June, as fuel demand recovered with the reopening of the economy.  Hess said its average realized prices for crude, excluding hedging, rose 22% sequentially to $64.27 a barrel in the quarter.",https://finnhub.io/api/news?id=e982b431b28b26166820a21a41f0100e5fe1e108d1d45ceffddfc49a27a03858
company,1627471800,Hess Reports Estimated Results for the Second Quarter Of 2021,69358994,https://s.yimg.com/uu/api/res/1.2/CjkyciHRsRDqDHmlgYktzg--~B/aD0yODY7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/38b0ea24eae035a6c45adeb068fb587b,HES,Yahoo,"NEW YORK, July 28, 2021--HESS REPORTS ESTIMATED RESULTS FOR THE SECOND QUARTER OF 2021",https://finnhub.io/api/news?id=ba4061b933f1dc00758162008d30e6d83a0cfb6fb0c31abc65d86c520f402b96
company,1627470180,"Hess Announces Oil Discovery at Whiptail, Offshore Guyana",69358996,https://s.yimg.com/uu/api/res/1.2/qFeTkIFA32wS6_w9tx950A--~B/aD0yODY7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/48a961638a0297931803bc539cc19346,HES,Yahoo,"NEW YORK, July 28, 2021--Hess Announces Oil Discovery at Whiptail, Offshore Guyana",https://finnhub.io/api/news?id=71298cf34f3e4a8f5e500b9024680915376d7603ef353c94eba17ec3d2cd7c42
company,1627462380,Hess Expects Production at Upper End of Guidance Range -- Commodity Comment,69501260,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,HES,MarketWatch,By Robb M. Stewart Hess Corp. expects production for the year outside of Libya will be at the top end of its earlier guidance despite a drop in onshore and...,https://finnhub.io/api/news?id=69d464e1066690181b4eedb3566d693a865c36b399b85e3672c271c5d36ba111
company,1627458780,Hess Loss Narrows in 2Q,69501261,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,HES,MarketWatch,"By Allison Prang Oil-and-gas production company Hess Corp. reported a smaller loss in the second quarter compared with a year earlier, and posted an increase...",https://finnhub.io/api/news?id=d773134d8fac56537ea14f0893d86244993e79143a5a1de36e14aecabda3a404
company,1627458660,Hess: Q2 Earnings Snapshot,69362519,,HES,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=922b8d61ca534f357f72049b781db18b0f8509267374dffe9e018913d749bfeb
company,1627457400,Hess Reports Estimated Results for the Second Quarter Of 2021,69362520,,HES,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=41a7d4a5cb2971d15d3a0d033afeb66ac9ca44cb58fdc30cd4c56ed1b412f8ad
company,1627455780,"Hess Announces Oil Discovery at Whiptail, Offshore Guyana",69362521,,HES,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=57daf4cb5bfe62352d6c88896353fac9bf5ad997d63ddf2d6531d4ba10df534b
company,1627454280,"Hess Corp. reports Q2 adjusted EPS 24c, consensus 18c",69362522,,HES,Thefly.com,"Reports Q2 revenue $1.6B,... HES",https://finnhub.io/api/news?id=c4bb1901a1399b53897b0f43557f67cd70041eff803764d5c7a3cb597a87292e
company,1627453980,"Hess Corp. reports Q2 EPS 24c , consensus 18c",69362523,,HES,Thefly.com,"Reports Q2 revenue $1.6B,... HES",https://finnhub.io/api/news?id=c19b7dfebf0bba8ad6aa2a637f319d3081d0bc08c00b60628ba4eb31ebc0bb1f
company,1627444560,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.36% By Investing.com,69376542,https://i-invdn-com.investing.com/news/WallStreet_800x533_L_1598280460.jpg,HES,Investing.com,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.36%,https://finnhub.io/api/news?id=ca7b446520a22726351d7b3f2d91a6ebac4fee1ac0d8de252220588b29557a6d
company,1627437000,"Wednesday Sector Leaders: Energy, Technology & Communications",69376543,,HES,Market News Video,,https://finnhub.io/api/news?id=aefdedf91f8d5f54d2bc83fdea5655e9da29a6ea8354910190874e8a671370b5
company,1627405080,Hess Corp. stock underperforms Tuesday when compared to competitors,69501262,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. slipped 2.36% to $74.06 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=d1b014fd94ab8ab8a2c8fb6e31e08c593f5494dc0402ad922e87edaa9aec240c
company,1627318680,Hess Corp. stock underperforms Monday when compared to competitors despite daily gains,69501263,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. rose 1.99% to $75.85 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=853ca52d1fb78eead0ab975f82a70c4a8a2969a991faa57eb78a5e59e4fb82a8
company,1627305720,5 Oil Stocks That Come Into Earnings With a Lot to Prove,69353429,https://images.barrons.com/im-375102/social,HES,MarketWatch,"Valero, Phillips 66, and Hess are among those companies looking to revive their shares after recent weakness.",https://finnhub.io/api/news?id=b3ed8a3f4d1f164f5e723bf7290cb8f4ed1074fa94623e5a19c1fcc7f1eb4eed
company,1627296840,Video: S&P 500 Analyst Moves: HES,69324203,,HES,Market News Video,"The latest tally of analyst opinions from the major brokerage houses shows that among the components of the S&P 500 index, Hess is now the #118 analyst pick, moving up by 1 spot - This rank is formed by averaging the analyst opinions for each component from each broker, and then ranking the 500 components by those average opinion values - HES.",https://finnhub.io/api/news?id=cb061585fd09a495932ee4b69df0d3bfe00110f2027950e03dc478407991f17f
company,1627296780,"Hess Achieves #118 Analyst Rank, Surpassing Corning",69324204,,HES,ETF Channel,"Staff article entitled Hess Achieves #118 Analyst Rank, Surpassing Corning , about ETFs, from ETF Channel.",https://finnhub.io/api/news?id=67cd59e3d4474644d9e85d02196bbb8d070a29c5d5fce04c5ce2b01dfc1875b3
company,1627061146,Earnings and the Federal Reserve are next big catalysts as stocks enter week ahead on an upswing,69298661,https://image.cnbcfm.com/api/v1/image/106913638-16267950530351-STVN-OB-Photo-210720-PRESS-15-jpg?v=1626795213,HES,CNBC,Here comes one of the biggest market weeks of the summer.,https://finnhub.io/api/news?id=7874e03466528d1e4ac0285c1a2d32185bb465a602b18f8b42c8f6e5e2843b05
company,1627059480,"Hess Corp. stock falls Friday, underperforms market",69501266,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. dropped 0.83% to $74.37 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=232546470278d12e7e3b50c1fc808811b0f3d667e18783b69074ecb72900eeb3
company,1627037530,Top 6 High-Flying Energy Stocks Set to Beat on Q2 Earnings,69291562,https://s.yimg.com/uu/api/res/1.2/FxOHhfn7g9SwD8lvGgdDJg--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/6748ef6d8de7d8aac0d3d17570ab8235,HES,Yahoo,"The six high-flying energy stocks discussed here are slated to release second-quarter earnings results this month. These are: OVV, SM, RRC, MTDR, AR and HES.",https://finnhub.io/api/news?id=a5531c4251ffb921cecc3e0093b94ae68a3b208456136c5a900ff6744aeec49d
company,1627034830,Is a Beat in the Cards for Hess (HES) This Earnings Season?,69292020,https://s.yimg.com/uu/api/res/1.2/gRMNMwXXrcfYYMIHW.9TmQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/48a0b5f702dd31f2575d8bd63f754143,HES,Yahoo,Higher oil price is likely to have aided Hess' (HES) second-quarter earnings.,https://finnhub.io/api/news?id=9c85c940fd26c7bfb0d07af291af6f157c88e91ccb2ab7e1adf1b21d48ee11a3
company,1627016640,Hess Corp. price target raised to $104 from $94 at Piper Sandler,69292272,,HES,Thefly.com,Piper Sandler analyst Rya... HES,https://finnhub.io/api/news?id=3fe23d66ac11ba6daaa081dfeabf7482a0f40168484be16dae29e208b9453d2b
company,1626976569,Strategas' Chris Verrone says energy stocks should be bought now,69278102,https://image.cnbcfm.com/api/v1/image/106915583-16269909575ED2-FM-C-BLOCK-072221.jpg?v=1626990955,HES,CNBC,"Chris Verrone, Strategas, on why you should buy energy stocks now. With CNBC's Melissa Lee and the Fast Money traders, Guy Adami, Tim Seymour, Dan Nathan and Karen Finerman.",https://finnhub.io/api/news?id=bc0621c6c5c402fe6299aa4741caa465f13a9637f804a7b1650b41561fa06697
company,1626973080,Hess Corp. stock underperforms Thursday when compared to competitors,69501267,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. slid 1.72% to $74.99 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=50c1b35ab7f1bfdecb3ad07bcf4a10492af299712fcef621dd0cc9c10b737d73
company,1626964562,Exxon (XOM) Signs MoU to Join Acorn CCS Project in Scotland,69273397,,HES,Yahoo,Exxon's (XOM) participation in the project will help identify the potential of technology-driven solutions to reduce emissions by building on its long-term experience with carbon capture and storage.,https://finnhub.io/api/news?id=c1b3d18a8b7392a10218169f10e135421dcf59230341d243c6509cf0155e47e0
company,1626894127,Hess (HES) Earnings Expected to Grow: Should You Buy?,69259711,,HES,Yahoo,Hess (HES) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://finnhub.io/api/news?id=82386dd7975d174735688e280226a73f0d68ee5f6e2fccb5ab5d00eb4588260f
company,1626891660,"Hess Corporation Sets New Emission Reduction Targets, Demonstrates Industry Leading ESG Performance in Newly Released Annual Sustainability Report",69252628,,HES,Yahoo,"NEW YORK, July 21, 2021--Hess Corporation Sets New Emission Reduction Targets, Demonstrates Industry Leading ESG Performance in Newly Released Annual Sustainability Report",https://finnhub.io/api/news?id=981e8cfedb3aee6700744c45a032f17b34d9a8954ac301b927c37a8d1e6ff77c
company,1626886680,"Hess Corp. stock rises Wednesday, outperforms market",69501268,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. rallied 2.77% to $76.30 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",https://finnhub.io/api/news?id=adf438ad447b8ec1233c28aefd35c68e1d2e191743a48305d7cc7dee50c08643
company,1626881400,Hess Corp. Sets New Five-Year Emission-Reduction Targets,69501269,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,HES,MarketWatch,"By Stephen Nakrosis Hess Corp., which on Wednesday published its 24th annual sustainability report, said it set new five-year greenhouse gas reduction...",https://finnhub.io/api/news?id=ca978b58464f544b2d807c9986ea0de313ce57d527cdf27561f9b35a339f29fc
company,1626877260,"Hess Corporation Sets New Emission Reduction Targets, Demonstrates Industry Leading ESG Performance in Newly Released Annual Sustainability Report",69270380,,HES,Business Wire,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0bac08b434ff1a9818b27383b5325b13038f0b87de07d8afa8b43c6e3573ceb5
company,1626800280,"Hess Corp. stock rises Tuesday, still underperforms market",69501270,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. inched 0.80% higher to $74.24 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",https://finnhub.io/api/news?id=d4d925c94114c5a9c9948507409679463581d16b4e5109381fa665d1b31484c1
company,1626713880,"Hess Corp. stock falls Monday, underperforms market",69220644,https://images.mktw.net/im-220105/social,HES,MarketWatch,"Shares of Hess Corp. slid 3.56% to $73.65 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",https://finnhub.io/api/news?id=8136d6d759167fbd3812c3aa07feb7c00a00fda9fc9158648804e6256d9ddf1d
company,1626711660,"Zoom, Royal Caribbean fall; Cytokinetics, SPX Flow rise",69223183,,HES,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a452e1909c822cddab2816194693ee1d09a5a7870ea483dba2c0e89de14adf9d
